
time,gFx,gFy,gFz,wx,wy,wz,
0.099033,0.0300,0.4576,0.9320,0.0086,-0.0208,0.0281,
0.199315,0.0401,0.4595,0.8944,0.0012,0.0012,0.0183,
0.299235,0.0388,0.4605,0.8956,0.0086,0.0037,-0.0037,
0.399670,0.0239,0.4632,0.8956,0.0012,-0.0012,0.0153,
0.503449,0.0743,0.4510,0.8993,-0.0067,0.0018,0.0782,
0.599799,0.0454,0.4586,0.8968,-0.0165,0.0024,0.0238,
0.701605,0.0425,0.4554,0.8993,-0.0061,0.0024,0.0171,
0.801710,0.0457,0.4581,0.8995,0.0098,0.0031,-0.0116,
0.901765,0.0403,0.4613,0.8998,0.0049,-0.0055,-0.0140,
1.002779,0.0428,0.4588,0.9125,0.0134,-0.1045,0.0116,
1.106276,0.0674,0.4603,0.8912,0.0024,-0.0171,0.0275,
1.204054,0.0535,0.4620,0.8998,-0.0043,0.0305,0.0086,
1.306372,0.0508,0.4649,0.8995,0.0220,-0.0446,0.0220,
1.407957,0.0789,0.4630,0.8785,-0.0049,-0.0354,0.0134,
1.516009,0.0726,0.4613,0.8973,-0.0061,0.0965,0.0177,
1.604657,0.0735,0.4595,0.8871,0.0024,-0.0049,0.0031,
