
time,gFx,gFy,gFz,wx,wy,wz,
0.097623,-0.4588,0.8834,-0.0860,0.0250,0.0648,-0.0067,
0.197472,-0.4610,0.8756,-0.1156,-0.1863,0.2217,-0.0415,
0.297568,-0.4561,0.8739,-0.0711,-0.1460,0.2779,-0.0727,
0.397709,-0.4591,0.8741,-0.0811,-0.0623,0.3201,-0.0684,
0.498146,-0.4784,0.8810,-0.1126,-0.0874,0.4808,-0.0990,
0.598939,-0.4820,0.8783,-0.0904,-0.0531,0.0696,-0.0342,
0.698749,-0.4837,0.8817,-0.0831,0.0574,-0.0941,0.0244,
0.799277,-0.4705,0.8729,-0.1258,0.0898,-0.1552,0.0525,
0.899494,-0.4573,0.8658,-0.1283,0.0305,-0.0544,0.0195,
0.999852,-0.4749,0.8753,-0.1121,-0.0593,0.0018,-0.0257,
1.100005,-0.4718,0.8753,-0.1153,0.0092,-0.0195,-0.0037,
1.200164,-0.4664,0.8783,-0.0845,-0.0086,-0.1313,0.0049,
1.300321,-0.4674,0.8775,-0.0945,0.0538,0.0348,0.0043,
1.400671,-0.4681,0.8780,-0.0980,0.0220,0.0623,-0.0049,
1.501541,-0.4774,0.8788,-0.0987,0.0452,-0.1411,0.0244,
1.601928,-0.4840,0.8695,-0.0904,0.1344,-0.2315,0.0269,
1.702397,-0.4725,0.8885,-0.1200,0.1136,-0.2822,0.0385,
1.802679,-0.4527,0.8609,-0.1097,0.0006,-0.1264,0.0244,
1.902120,-0.4854,0.8788,-0.0914,-0.1252,-0.1906,0.0043,
