
time,gFx,gFy,gFz,wx,wy,wz,
0.098386,-0.4889,0.8695,-0.0936,0.0031,0.0904,-0.0208,
0.198353,-0.4977,0.8612,-0.0765,-0.1161,-0.0263,-0.0483,
0.298471,-0.5020,0.8653,-0.1178,0.0269,-0.0263,-0.0641,
0.398516,-0.5067,0.8639,-0.1344,-0.0660,0.0367,-0.0348,
0.499471,-0.5055,0.8575,-0.0916,-0.0250,0.0538,-0.0159,
0.599084,-0.4947,0.8614,-0.1033,-0.0183,0.0018,0.0073,
0.699783,-0.4989,0.8595,-0.1053,-0.0024,0.0250,0.0043,
0.800026,-0.4996,0.8597,-0.1094,-0.0171,0.0177,0.0037,
0.901077,-0.5006,0.8582,-0.1036,-0.0079,0.0031,0.0122,
1.001839,-0.5033,0.8670,-0.0941,-0.0244,-0.0348,0.0159,
1.102518,-0.5067,0.8651,-0.0926,-0.0098,-0.1558,0.0538,
1.202597,-0.4864,0.8656,-0.0826,0.0764,-0.1900,0.0745,
1.302896,-0.4742,0.8641,-0.1055,-0.0049,-0.1210,0.0360,
1.403074,-0.4847,0.8639,-0.0948,-0.0629,0.1350,-0.0244,
1.504561,-0.4923,0.8785,-0.0706,-0.0421,0.0043,-0.0104,
1.604384,-0.4869,0.8712,-0.0831,0.0086,-0.0250,0.0153,
1.704966,-0.4891,0.8768,-0.0767,-0.0116,-0.0684,-0.0018,
1.806182,-0.4989,0.8805,-0.0581,0.1545,-0.2676,0.0599,
1.906349,-0.4722,0.8656,-0.1207,0.1228,-0.3225,0.0593,
2.005227,-0.4693,0.8619,-0.1334,0.0275,0.1155,-0.0281,
2.115470,-0.4845,0.8795,-0.0613,-0.0379,0.1869,-0.0452,
