
time,gFx,gFy,gFz,wx,wy,wz,
0.098483,-0.3884,0.8214,-0.4109,0.0739,0.1668,0.2376,
0.198293,-0.3660,0.8179,-0.4192,-0.1552,-0.2382,0.1533,
0.298785,-0.3635,0.8199,-0.4278,0.1093,0.1991,0.0794,
0.398921,-0.3647,0.8394,-0.4302,0.0550,0.1307,0.0214,
0.499145,-0.3606,0.8482,-0.4092,-0.0880,-0.1521,-0.0690,
0.599927,-0.3613,0.8275,-0.4107,0.0605,0.0226,0.0171,
0.699931,-0.3628,0.8277,-0.4429,0.0721,0.0195,-0.0214,
0.800646,-0.3677,0.8233,-0.4415,-0.0373,0.0110,-0.0153,
0.901340,-0.3809,0.8216,-0.4222,-0.0391,0.0049,-0.0061,
1.002393,-0.3689,0.8321,-0.4200,-0.0641,-0.0446,0.0061,
1.103722,-0.3674,0.8272,-0.4173,-0.0428,-0.0202,-0.0415,
1.204595,-0.3853,0.8348,-0.4036,-0.1100,-0.2040,-0.1393,
1.305559,-0.3782,0.8429,-0.3987,0.0269,-0.7410,-0.3769,
1.405990,-0.4290,0.8204,-0.3435,0.1448,-0.3659,-0.2279,
1.505960,-0.4766,0.7928,-0.3723,0.0916,0.2816,0.0947,
1.606636,-0.4578,0.8116,-0.3941,-0.0415,0.0018,-0.0318,
