
time,gFx,gFy,gFz,wx,wy,wz,
0.099130,-0.4427,0.8837,-0.0772,0.0202,0.0165,0.0140,
0.199356,-0.4175,0.8800,-0.0672,-0.1582,0.2810,-0.0055,
0.299495,-0.4300,0.8895,-0.0325,-0.2315,0.3341,-0.0959,
0.399490,-0.4674,0.8971,-0.0137,-0.2285,0.3250,-0.1552,
0.499607,-0.4840,0.8986,-0.0076,-0.1387,0.1045,-0.0709,
0.600531,-0.4876,0.8888,-0.0010,0.0000,-0.0702,-0.0006,
0.700371,-0.4886,0.8905,-0.0195,0.0391,-0.1393,0.0464,
0.801041,-0.4666,0.8797,-0.0354,0.0214,-0.0800,0.0037,
0.900967,-0.4671,0.8837,-0.0230,-0.0446,-0.0079,-0.0312,
1.001402,-0.4747,0.8939,0.0144,-0.0513,-0.0073,-0.0324,
1.101372,-0.4859,0.8920,0.0110,0.0440,-0.0782,0.0281,
1.201739,-0.4622,0.8910,0.0064,0.0806,-0.2676,0.0690,
1.302609,-0.4581,0.8888,0.0005,0.1497,-0.2633,0.0751,
1.402339,-0.4561,0.8790,-0.0134,0.0189,-0.1509,0.0250,
1.503824,-0.4561,0.8881,-0.0103,-0.0086,-0.1051,-0.0202,
1.603687,-0.4424,0.8929,0.0381,0.2022,-0.3311,-0.0171,
1.704783,-0.4625,0.8964,-0.0638,0.0965,0.0342,-0.0831,
1.804575,-0.4757,0.8978,-0.0132,-0.0373,0.0745,-0.0086,
1.905465,-0.4696,0.8802,-0.0129,-0.0397,0.2841,-0.0110,
2.004250,-0.4715,0.8876,-0.0007,-0.0434,0.0299,-0.0134,
