
time,gFx,gFy,gFz,wx,wy,wz,
0.097596,-0.4031,0.9071,-0.1490,-0.0299,0.0409,0.0299,
0.197461,-0.3992,0.9076,-0.1488,-0.0947,0.0110,0.0391,
0.297930,-0.3943,0.9015,-0.0867,-0.1894,0.0367,-0.0348,
0.398542,-0.3938,0.9125,-0.1214,-0.0800,0.1295,-0.0110,
0.498889,-0.4019,0.9135,-0.1129,-0.0996,0.1912,-0.0214,
0.599294,-0.4043,0.9176,-0.1048,0.0287,0.0977,-0.0024,
0.700083,-0.3960,0.9139,-0.0965,0.0715,-0.0605,0.0220,
0.800601,-0.3902,0.9064,-0.1334,0.0189,0.0189,0.0018,
0.901010,-0.3926,0.9118,-0.1202,-0.0409,0.0012,0.0086,
1.001218,-0.3960,0.9118,-0.1016,-0.0086,-0.0244,-0.0061,
1.101424,-0.3987,0.9213,-0.0977,0.0684,-0.2162,0.0409,
1.201672,-0.3821,0.9147,-0.1112,0.1100,-0.1662,0.0525,
1.301873,-0.3831,0.9098,-0.1231,-0.0263,0.0049,-0.0024,
1.402059,-0.3855,0.9174,-0.0980,0.0177,0.0409,-0.0183,
1.503128,-0.3867,0.9193,-0.0936,-0.0739,-0.1185,-0.0428,
1.603547,-0.4046,0.9198,-0.0723,0.1179,-0.1448,0.0128,
1.704078,-0.3877,0.9083,-0.1385,0.0611,0.0849,-0.0147,
1.803209,-0.3950,0.9088,-0.0508,-0.0562,-0.0049,-0.0263,
