
time,gFx,gFy,gFz,wx,wy,wz,
0.097321,-0.0635,0.7459,0.6718,0.0079,-0.0611,0.0232,
0.197203,-0.0674,0.7544,0.6811,0.0171,-0.0165,0.0293,
0.297539,-0.0677,0.7613,0.6547,0.0226,0.1362,0.0990,
0.397997,0.0484,0.7053,0.6875,0.0330,0.1564,-0.0348,
0.498297,-0.1143,0.7842,0.6472,0.1020,0.0996,0.0318,
0.598249,-0.0586,0.7505,0.6027,-0.0269,0.0977,0.0812,
0.699412,-0.0625,0.7576,0.6777,-0.0684,-0.0599,-0.0831,
0.799321,-0.0906,0.7664,0.6650,0.0006,-0.0593,-0.0501,
0.903574,-0.0899,0.7593,0.6611,0.0128,-0.0519,-0.0324,
1.001098,-0.0843,0.7620,0.6674,0.0147,-0.0593,-0.0018,
1.101672,-0.0794,0.7559,0.6459,0.0043,-0.0421,-0.0086,
1.202019,-0.1102,0.7759,0.6352,-0.0348,0.0012,0.0715,
1.302799,-0.0574,0.7412,0.6745,-0.1307,0.0067,0.0446,
1.402985,-0.0293,0.7297,0.7073,-0.0049,-0.1063,-0.0684,
1.503875,-0.0699,0.7427,0.6332,-0.0024,0.0024,0.0421,
1.605073,-0.0564,0.7439,0.6941,-0.0495,-0.0049,-0.0391,
1.705073,-0.0689,0.7444,0.7082,0.0990,-0.2077,-0.0428,
1.805788,-0.0379,0.7630,0.6266,0.1723,-0.1344,-0.0031,
1.905053,-0.0733,0.7666,0.6892,-0.1191,-0.0183,0.0171,
