
time,gFx,gFy,gFz,wx,wy,wz,
0.098068,-0.5526,0.8394,0.0662,-0.0330,0.0550,0.0293,
0.197894,-0.5292,0.8196,0.0149,-0.3158,0.3567,-0.0140,
0.297886,-0.5436,0.8272,0.0926,-0.1417,0.3360,-0.1112,
0.398247,-0.5800,0.8495,0.0511,-0.1405,0.1833,-0.0800,
0.498323,-0.5761,0.8367,0.1004,-0.0489,0.0330,-0.0257,
0.598701,-0.5822,0.8306,0.0447,-0.0092,-0.0446,0.0104,
0.699136,-0.5504,0.8194,0.0596,0.0220,0.0195,-0.0195,
0.799813,-0.5709,0.8221,0.0425,0.0067,0.0721,-0.0171,
0.900228,-0.5700,0.8275,0.0708,0.0257,-0.0421,-0.0140,
1.000995,-0.5758,0.8265,0.0836,0.0739,-0.0727,0.0134,
1.101555,-0.5485,0.8226,0.0584,0.1173,-0.0843,0.0226,
1.201794,-0.5609,0.8192,0.0425,0.0287,-0.0116,0.0092,
1.302236,-0.5663,0.8201,0.0506,-0.0464,0.0098,-0.0098,
1.402175,-0.5729,0.8316,0.0662,-0.0183,-0.0128,0.0043,
1.503311,-0.5932,0.8292,0.0657,-0.0110,-0.2358,0.0244,
1.604755,-0.5836,0.8375,0.1212,0.2272,-0.3677,0.0654,
1.704666,-0.5348,0.8314,0.0252,0.3726,-0.3085,0.0696,
1.805487,-0.5272,0.8209,0.0156,0.1161,-0.0904,0.0000,
1.906072,-0.5380,0.8231,0.0704,0.0244,0.2535,-0.0379,
2.005149,-0.5270,0.8473,0.0767,-0.0568,0.0287,0.0171,
