
time,gFx,gFy,gFz,wx,wy,wz,
0.096980,0.0919,0.4266,0.9127,0.0055,0.0275,0.0122,
0.196800,0.0904,0.4258,0.9083,0.0055,-0.0006,0.0189,
0.297050,0.0843,0.4322,0.9088,0.0018,-0.0012,0.0348,
0.398424,0.1647,0.4202,0.9086,0.0140,-0.0122,0.0812,
0.498514,0.1092,0.4229,0.9066,0.0043,-0.0098,0.0128,
0.599023,0.0987,0.4258,0.9125,-0.0183,0.0073,0.0250,
0.699039,0.1002,0.4266,0.9120,-0.0043,0.0031,0.0098,
0.799754,0.1024,0.4266,0.9100,0.0104,0.0031,-0.0043,
0.899837,0.1036,0.4165,0.9069,-0.0031,0.0043,0.0012,
1.000572,0.1024,0.3809,0.9105,-0.0648,-0.0177,0.0531,
1.104722,0.0941,0.4229,0.9201,-0.0257,-0.0244,0.0122,
1.202971,0.0838,0.4344,0.9161,0.0226,0.0318,-0.0189,
1.303620,0.1375,0.4095,0.9144,0.0116,-0.0128,0.0696,
1.404343,0.1097,0.4065,0.9110,-0.0281,-0.0250,-0.0409,
1.505090,0.1075,0.4280,0.9144,0.0049,-0.0470,0.0110,
1.607518,0.1080,0.4202,0.9118,0.0171,0.0330,0.0049,
1.706310,0.1077,0.4183,0.9118,-0.0018,-0.0012,-0.0110,
