
time,gFx,gFy,gFz,wx,wy,wz,
0.097911,-0.5270,0.8539,-0.1121,0.0086,0.0733,0.0507,
0.197832,-0.5018,0.8429,-0.1353,-0.1906,0.2682,0.0189,
0.298300,-0.5108,0.8477,-0.1087,-0.0654,0.1955,-0.0373,
0.398331,-0.5118,0.8604,-0.1151,0.0067,0.0153,0.0067,
0.498440,-0.5038,0.8524,-0.1129,0.0947,-0.0373,0.0232,
0.599309,-0.5047,0.8534,-0.1327,0.0208,-0.0318,0.0012,
0.700745,-0.4942,0.8485,-0.1476,0.0171,0.0929,-0.0269,
0.802423,-0.5072,0.8524,-0.1331,-0.0312,0.0140,-0.0195,
0.901217,-0.5150,0.8504,-0.1266,-0.0342,-0.0128,-0.0116,
1.007532,-0.5218,0.8487,-0.1263,-0.0165,-0.1436,-0.0049,
1.104916,-0.5170,0.8519,-0.0980,0.0996,-0.2883,0.0305,
1.205119,-0.5045,0.8475,-0.1341,0.0654,-0.1600,0.0336,
1.305741,-0.5104,0.8473,-0.1141,-0.0605,0.0409,-0.0183,
1.406177,-0.5196,0.8578,-0.0980,-0.0452,0.0525,-0.0134,
1.507726,-0.5160,0.8521,-0.0882,0.0476,-0.0764,0.0006,
1.609543,-0.5152,0.8473,-0.1068,0.0562,-0.1680,-0.0257,
1.709941,-0.5243,0.8560,-0.1158,0.0788,-0.2046,-0.0092,
1.811033,-0.5184,0.8429,-0.1124,-0.0403,0.0874,-0.0134,
1.910249,-0.5289,0.8487,-0.0796,-0.1313,-0.0629,-0.0269,
