
time,gFx,gFy,gFz,wx,wy,wz,
0.096046,-0.1217,0.7552,0.6301,-0.0232,0.1839,0.0623,
0.195862,-0.1830,0.7847,0.6357,-0.0819,0.0733,0.0354,
0.295946,-0.1656,0.7703,0.6171,-0.0367,0.0159,0.0116,
0.396251,-0.1483,0.7664,0.6423,-0.0226,-0.0147,-0.0678,
0.496265,-0.1752,0.7708,0.6320,0.0257,-0.0202,-0.0183,
0.597987,-0.1717,0.7718,0.6269,-0.0128,-0.0055,-0.0079,
0.698146,-0.1732,0.7605,0.6367,-0.0104,-0.0183,-0.0153,
0.803296,-0.1622,0.7627,0.6135,0.0617,-0.0367,0.0024,
0.904010,-0.1583,0.7708,0.6210,0.0037,-0.0373,-0.0458,
1.003417,-0.1788,0.7793,0.6364,-0.0012,-0.0092,0.0470,
1.103742,-0.1529,0.7664,0.6137,0.0189,-0.0360,0.0489,
1.203918,-0.1400,0.7591,0.6501,-0.0574,-0.0513,-0.0476,
1.303302,-0.1578,0.7730,0.6020,0.0037,0.0428,0.0183,
1.403143,-0.1681,0.7669,0.6828,-0.0086,-0.0202,-0.0110,
