
time,gFx,gFy,gFz,wx,wy,wz,
0.098664,-0.5600,0.8165,0.0640,0.0293,0.2889,-0.0421,
0.198557,-0.5546,0.8243,0.0300,-0.2773,0.2395,-0.0434,
0.298696,-0.5609,0.8277,0.0621,-0.0654,0.2401,-0.0635,
0.399331,-0.5819,0.8272,0.1004,-0.1967,0.1631,-0.0415,
0.499948,-0.5814,0.8272,0.0596,0.0275,0.1906,0.0128,
0.601577,-0.5900,0.8138,0.0413,0.0128,-0.0147,0.0312,
0.701766,-0.5836,0.8221,0.0242,0.0250,0.0770,0.0379,
0.802059,-0.5773,0.8201,0.0281,-0.0171,0.0318,0.0110,
0.902011,-0.5805,0.8270,0.0518,-0.0177,-0.1374,-0.0061,
1.007157,-0.5514,0.8282,0.0244,0.0287,-0.0635,0.0177,
1.105930,-0.5631,0.8265,0.0845,0.0354,-0.0397,0.0360,
1.204328,-0.5450,0.8192,0.0322,-0.0525,-0.0580,-0.0049,
1.303647,-0.5766,0.8238,0.0613,-0.0929,-0.0617,-0.0159,
1.404038,-0.5773,0.8206,0.0528,-0.1979,-0.6151,-0.0092,
1.510154,-0.5223,0.8052,0.1375,-0.0031,-0.6292,-0.0140,
1.604659,-0.5707,0.8355,0.1972,-0.0073,0.0067,-0.0104,
1.707232,-0.5512,0.8243,0.1031,-0.0024,0.0922,0.0018,
1.805919,-0.5604,0.8258,0.1615,-0.0580,-0.0281,0.0305,
