
time,gFx,gFy,gFz,wx,wy,wz,
0.098798,-0.2748,0.5807,0.7969,0.0898,0.1741,0.0275,
0.199106,-0.2614,0.5810,0.7552,0.2144,0.3879,0.0702,
0.298910,-0.3240,0.6284,0.7168,0.0214,0.0250,0.0153,
0.399079,-0.2849,0.5956,0.7625,0.0122,0.0128,0.0055,
0.500711,-0.3293,0.6186,0.7459,-0.0263,0.0568,-0.0501,
0.603107,-0.3037,0.6103,0.7310,-0.0073,-0.0116,0.0165,
0.703291,-0.3166,0.6120,0.7371,-0.0299,0.0055,0.0055,
0.808097,-0.3086,0.6007,0.7498,-0.0452,-0.0342,-0.0012,
0.903609,-0.3000,0.6012,0.7456,-0.0519,-0.1295,-0.0336,
1.004498,-0.2993,0.5898,0.7688,-0.1179,-0.1497,-0.0232,
1.104804,-0.2761,0.5775,0.7693,-0.0122,0.0110,-0.0275,
1.205128,-0.2966,0.5920,0.7740,-0.0220,-0.0238,0.0018,
1.304997,-0.2800,0.5805,0.7488,-0.1234,-0.1503,-0.0489,
1.408841,-0.2817,0.5602,0.8167,-0.0843,-0.1185,-0.0599,
1.507308,-0.2612,0.5507,0.8018,0.0837,0.1338,0.0116,
1.606504,-0.3003,0.5663,0.8145,-0.1045,-0.0428,-0.0391,
