
time,gFx,gFy,gFz,wx,wy,wz,
0.098557,-0.0687,0.7727,0.6340,0.0794,0.1075,0.0800,
0.198697,-0.0721,0.7749,0.6025,-0.1600,0.2022,0.0837,
0.298824,-0.0833,0.7437,0.6919,0.0128,0.1710,0.0275,
0.398964,-0.0423,0.7434,0.6000,-0.0788,0.0550,0.0843,
0.499195,-0.0618,0.7427,0.7051,-0.0727,-0.0067,-0.1051,
0.599886,-0.0909,0.7544,0.6518,0.0092,-0.0336,-0.0782,
0.700590,-0.0970,0.7532,0.6655,-0.0305,-0.0177,-0.0110,
0.800705,-0.0877,0.7476,0.6657,-0.0330,-0.0092,-0.0263,
0.901415,-0.0906,0.7412,0.6706,-0.0385,-0.0214,-0.0641,
1.001900,-0.0953,0.7341,0.6770,-0.0428,-0.0525,-0.1100,
1.104332,-0.1270,0.7542,0.6938,0.0073,-0.0812,0.0226,
1.214558,-0.1168,0.7534,0.6667,0.1252,-0.0073,0.0214,
1.314538,-0.0858,0.7420,0.6547,-0.0611,-0.0067,-0.0104,
1.413731,-0.0938,0.7434,0.7009,-0.0177,0.0159,-0.0305,
1.504641,-0.0980,0.7417,0.6811,0.0611,-0.0959,-0.0086,
1.604745,-0.1029,0.7547,0.6530,0.0391,-0.0458,-0.0073,
1.705405,-0.0897,0.7530,0.6740,0.0079,-0.0226,-0.0024,
1.804658,-0.0909,0.7544,0.6789,-0.0226,-0.0623,0.0098,
