
time,gFx,gFy,gFz,wx,wy,wz,
0.097319,0.0215,-0.0044,1.0136,0.0012,-0.0018,-0.0006,
0.197098,0.0213,-0.0059,1.0129,0.0000,0.0000,0.0037,
0.297546,0.0225,-0.0054,1.0158,0.0006,-0.0006,-0.0006,
0.397590,0.0227,-0.0071,1.0141,0.0006,0.0006,0.0024,
0.497517,0.0200,-0.0042,1.0126,0.0006,0.0024,0.0012,
0.597996,0.0210,-0.0064,1.0126,0.0006,0.0018,0.0024,
0.698078,0.0203,-0.0056,1.0124,0.0000,-0.0024,-0.0018,
0.798803,0.0208,-0.0051,1.0141,0.0012,0.0018,0.0012,
0.898731,0.0198,-0.0071,1.0136,0.0024,0.0006,0.0018,
0.999203,0.0213,-0.0066,1.0129,-0.0006,-0.0024,-0.0012,
1.099638,0.0210,-0.0061,1.0136,0.0000,0.0018,-0.0012,
1.200205,0.0205,-0.0054,1.0144,0.0024,0.0012,0.0024,
1.300601,0.0217,-0.0049,1.0141,-0.0006,0.0006,-0.0006,
1.401845,0.0210,-0.0059,1.0131,0.0000,0.0012,0.0031,
1.502501,0.0230,-0.0056,1.0119,0.0006,0.0006,-0.0006,
1.603458,0.0191,-0.0066,1.0141,-0.0006,-0.0012,0.0012,
1.704389,0.0210,-0.0059,1.0136,-0.0012,0.0012,-0.0006,
1.805255,0.0208,-0.0054,1.0126,-0.0018,0.0031,-0.0018,
1.904906,0.0188,-0.0066,1.0141,-0.0006,0.0000,0.0006,
2.005254,0.0225,-0.0061,1.0153,-0.0006,0.0000,0.0006,
2.105386,0.0186,-0.0068,1.0141,-0.0012,0.0018,-0.0012,
2.205956,0.0225,-0.0061,1.0134,0.0031,0.0031,0.0000,
2.308244,0.0208,-0.0059,1.0153,-0.0024,0.0006,0.0006,
2.407312,0.0208,-0.0049,1.0146,-0.0018,0.0018,0.0012,
2.508169,0.0205,-0.0051,1.0139,0.0000,-0.0012,0.0000,
2.608906,0.0215,-0.0086,1.0141,-0.0012,0.0018,0.0000,
2.708832,0.0215,-0.0078,1.0122,-0.0018,0.0018,-0.0012,
2.810261,0.0203,-0.0059,1.0126,-0.0018,0.0000,0.0012,
2.910811,0.0198,-0.0064,1.0141,0.0012,0.0000,-0.0006,
3.011527,0.0217,-0.0068,1.0134,-0.0012,-0.0024,0.0012,
3.112180,0.0195,-0.0061,1.0144,0.0024,0.0000,0.0012,
3.212850,0.0200,-0.0056,1.0146,0.0012,0.0000,-0.0006,
3.313083,0.0215,-0.0049,1.0126,0.0012,-0.0037,0.0000,
3.414088,0.0198,-0.0073,1.0131,0.0012,-0.0006,-0.0006,
3.513107,0.0205,-0.0071,1.0124,-0.0037,-0.0055,-0.0018,
