
time,gFx,gFy,gFz,wx,wy,wz,
0.098729,-0.0777,0.8069,0.5805,-0.0043,-0.0037,-0.0073,
0.198567,-0.0897,0.8123,0.5893,-0.0415,-0.0055,0.0208,
0.298663,-0.0784,0.7984,0.5978,-0.0330,-0.0330,0.0049,
0.398874,-0.0794,0.7908,0.5702,0.0043,-0.0721,0.0147,
0.499696,-0.0799,0.8023,0.6012,-0.0739,-0.0116,-0.0336,
0.600010,-0.0767,0.8003,0.6186,0.0024,-0.0116,-0.0238,
0.700098,-0.0899,0.8035,0.5981,-0.0006,0.0067,-0.0171,
0.800223,-0.0921,0.7994,0.6281,0.0250,-0.0031,-0.0128,
0.900692,-0.0904,0.8033,0.5827,0.0165,-0.0147,-0.0012,
1.000560,-0.0826,0.7974,0.6169,-0.0336,0.0049,-0.0214,
1.101138,-0.1004,0.8033,0.6132,0.0415,-0.0128,-0.0104,
1.201425,-0.0904,0.8018,0.5912,-0.0055,-0.0098,-0.0024,
1.302356,-0.0843,0.7979,0.6161,-0.0385,-0.0031,0.0049,
1.402130,-0.1029,0.8055,0.6174,0.0312,-0.0024,-0.0049,
1.503106,-0.0792,0.7908,0.5949,-0.0214,0.0018,-0.0024,
1.602982,-0.0972,0.7996,0.6196,0.0104,0.0043,-0.0049,
1.703325,-0.0899,0.8011,0.5961,-0.0012,0.0018,-0.0031,
1.804184,-0.0831,0.7974,0.6083,-0.0232,-0.0116,-0.0043,
1.905198,-0.0899,0.7947,0.6247,0.0043,-0.0147,0.0140,
2.006032,-0.0838,0.7967,0.6007,0.0177,0.0140,-0.0067,
2.105792,-0.0901,0.7996,0.6081,-0.0287,-0.0104,0.0043,
2.206769,-0.0923,0.7977,0.6213,0.0275,-0.0086,0.0171,
2.307389,-0.0875,0.8016,0.6064,-0.0006,-0.0012,-0.0098,
2.408017,-0.0777,0.7938,0.6076,-0.0354,0.0104,-0.0171,
2.508537,-0.1094,0.8096,0.6247,0.0544,-0.0006,0.0043,
2.609205,-0.0882,0.8001,0.5841,-0.0147,-0.0263,0.0336,
2.709432,-0.0862,0.7935,0.6337,-0.0067,0.0104,0.0195,
2.810510,-0.0872,0.8074,0.5988,0.0452,0.0086,0.0165,
2.911817,-0.0779,0.8001,0.6007,-0.0134,-0.0031,0.0250,
3.012009,-0.0784,0.8035,0.6130,0.0397,-0.0049,0.0220,
3.112909,-0.0838,0.8038,0.5998,-0.0104,0.0049,0.0147,
3.214075,-0.0748,0.8018,0.6083,0.0116,0.0073,0.0043,
3.314551,-0.0789,0.8043,0.5949,-0.0006,0.0086,-0.0031,
3.414836,-0.0772,0.8001,0.6113,-0.0147,-0.0006,-0.0195,
3.515348,-0.0831,0.8104,0.5968,0.0128,0.0061,-0.0177,
3.616531,-0.0804,0.8018,0.6017,-0.0232,-0.0037,-0.0116,
3.716830,-0.0865,0.8072,0.6088,0.0031,-0.0024,-0.0324,
3.817668,-0.0826,0.8016,0.5924,-0.0092,0.0092,-0.0128,
3.919179,-0.0906,0.8050,0.6081,-0.0134,0.0018,-0.0134,
4.018413,-0.0872,0.8055,0.5986,0.0055,0.0024,-0.0116,
4.118541,-0.0704,0.7886,0.6120,-0.0177,-0.0092,0.0324,
4.220196,-0.1019,0.8153,0.5939,0.0018,0.0037,-0.0128,
4.319827,-0.0831,0.8006,0.6056,0.0037,0.0018,0.0098,
4.420824,-0.0816,0.7986,0.6000,-0.0147,-0.0018,-0.0043,
4.520837,-0.0792,0.7923,0.6169,0.0061,0.0043,-0.0098,
4.621153,-0.0948,0.8079,0.5956,0.0189,0.0037,-0.0171,
4.721455,-0.0901,0.8038,0.6093,-0.0189,0.0043,-0.0012,
4.821333,-0.0845,0.7933,0.6115,-0.0061,0.0110,0.0031,
4.921097,-0.0892,0.7984,0.5678,-0.0519,0.0189,-0.0122,
5.021225,-0.1014,0.7977,0.6611,0.0904,-0.0122,0.0134,
