
time,gFx,gFy,gFz,wx,wy,wz,
0.096976,-0.0269,0.6364,0.7894,-0.0470,0.0012,-0.0086,
0.196894,-0.0291,0.6320,0.7823,0.0202,0.0208,-0.0055,
0.297015,-0.0296,0.6389,0.7869,0.0061,-0.0104,0.0012,
0.397483,-0.0298,0.6411,0.7771,0.0061,0.0000,-0.0067,
0.497609,-0.0305,0.6403,0.7876,0.0098,0.0086,0.0134,
0.599066,-0.0293,0.6393,0.7764,0.0073,-0.0073,-0.0024,
0.699285,-0.0288,0.6433,0.7784,0.0147,0.0147,-0.0128,
0.799759,-0.0337,0.6413,0.7872,0.0104,0.0024,-0.0122,
0.899691,-0.0344,0.6484,0.7810,0.0257,-0.0257,0.0000,
1.000019,-0.0320,0.6464,0.7671,0.0067,0.0140,-0.0012,
1.100482,-0.0374,0.6491,0.7837,0.0159,-0.0079,0.0024,
1.200269,-0.0291,0.6467,0.7730,0.0049,-0.0104,0.0031,
1.300733,-0.0271,0.6447,0.7764,-0.0140,-0.0079,0.0067,
1.401340,-0.0252,0.6435,0.7793,-0.0177,0.0098,0.0092,
1.502709,-0.0266,0.6411,0.7798,-0.0067,0.0055,0.0079,
1.602936,-0.0300,0.6462,0.7840,0.0031,0.0073,0.0031,
1.703954,-0.0274,0.6428,0.7825,0.0012,-0.0006,0.0043,
1.804965,-0.0276,0.6423,0.7803,0.0049,0.0140,0.0037,
1.905770,-0.0300,0.6455,0.7832,0.0073,0.0037,0.0037,
2.006671,-0.0298,0.6445,0.7769,-0.0073,0.0055,0.0073,
2.107177,-0.0283,0.6393,0.7779,-0.0098,0.0055,-0.0024,
2.207925,-0.0335,0.6452,0.7769,-0.0263,0.0202,-0.0086,
2.308424,-0.0335,0.6428,0.7850,-0.0110,0.0031,0.0000,
2.409558,-0.0337,0.6374,0.7813,0.0012,-0.0037,-0.0122,
2.510335,-0.0369,0.6428,0.7891,-0.0043,-0.0110,-0.0049,
2.611027,-0.0332,0.6420,0.7818,-0.0073,0.0104,0.0000,
2.711321,-0.0342,0.6418,0.7908,0.0195,-0.0073,0.0049,
2.811237,-0.0296,0.6401,0.7771,0.0208,-0.0037,-0.0006,
2.911865,-0.0337,0.6442,0.7879,0.0128,-0.0153,-0.0012,
3.012015,-0.0296,0.6428,0.7766,-0.0055,-0.0067,-0.0006,
3.112292,-0.0357,0.6462,0.7842,-0.0049,0.0061,0.0037,
3.213677,-0.0305,0.6437,0.7825,-0.0116,0.0031,-0.0006,
3.314272,-0.0359,0.6442,0.7840,-0.0189,-0.0049,0.0024,
3.414703,-0.0308,0.6389,0.7852,-0.0067,0.0061,0.0073,
3.514924,-0.0271,0.6335,0.7918,-0.0098,0.0061,-0.0128,
3.616098,-0.0406,0.6472,0.7925,-0.0079,0.0024,-0.0128,
3.714733,-0.0386,0.6518,0.7654,0.1521,0.1093,0.0489,
3.815192,-0.0305,0.6264,0.8392,-0.0342,-0.0501,-0.0104,
