
time,gFx,gFy,gFz,wx,wy,wz,
0.097751,-0.2678,0.2118,0.9689,0.0574,-0.0183,-0.0055,
0.197851,-0.2700,0.2301,0.9574,0.0055,-0.0024,0.0067,
0.298388,-0.2653,0.2253,0.9411,0.0409,-0.0049,0.0104,
0.398545,-0.2639,0.2282,0.9457,0.0507,-0.0134,0.0049,
0.498676,-0.2665,0.2358,0.9550,0.0208,-0.0165,0.0183,
0.599109,-0.2595,0.2362,0.9381,-0.0079,-0.0244,0.0312,
0.699875,-0.2602,0.2448,0.9445,0.0061,-0.0305,-0.0012,
0.799951,-0.2592,0.2338,0.9523,0.0165,0.0012,0.0269,
0.900325,-0.2624,0.2428,0.9526,0.0220,-0.0110,0.0202,
1.000334,-0.2587,0.2487,0.9411,0.0385,-0.0079,0.0202,
1.100905,-0.2541,0.2477,0.9416,0.0244,-0.0159,0.0110,
1.202836,-0.2521,0.2450,0.9472,-0.0031,-0.0018,0.0134,
1.303316,-0.2499,0.2453,0.9452,-0.0312,-0.0037,0.0086,
1.403234,-0.2524,0.2470,0.9462,-0.0244,0.0018,-0.0098,
1.504578,-0.2541,0.2387,0.9504,-0.0354,0.0092,-0.0165,
1.605442,-0.2599,0.2416,0.9513,-0.0342,0.0153,-0.0122,
1.706003,-0.2580,0.2323,0.9496,-0.0269,0.0220,-0.0165,
1.807303,-0.2629,0.2345,0.9494,-0.0232,0.0122,-0.0140,
1.907683,-0.2595,0.2272,0.9501,-0.0159,0.0073,-0.0220,
2.008705,-0.2626,0.2238,0.9494,-0.0336,0.0153,-0.0122,
2.108967,-0.2643,0.2348,0.9423,-0.0403,-0.0037,-0.0086,
2.209678,-0.2656,0.2204,0.9569,-0.0110,0.0061,-0.0220,
2.310006,-0.2697,0.2296,0.9521,0.0208,-0.0037,-0.0165,
2.410800,-0.2651,0.2211,0.9543,0.0214,-0.0018,-0.0092,
2.511506,-0.2670,0.2267,0.9547,0.0110,0.0128,0.0079,
2.613006,-0.2685,0.2267,0.9518,0.0043,0.0079,0.0189,
2.712363,-0.2560,0.2216,0.9528,0.0024,0.0000,0.0379,
2.813496,-0.2634,0.2338,0.9486,-0.0086,0.0061,-0.0159,
2.914139,-0.2624,0.2209,0.9513,-0.0495,0.0110,-0.0202,
3.014401,-0.2700,0.2250,0.9540,-0.0507,0.0189,-0.0159,
3.113741,-0.2751,0.2245,0.9594,-0.0568,0.0751,-0.0092,
