
time,gFx,gFy,gFz,wx,wy,wz,
0.099069,-0.2692,0.9034,-0.2685,0.3512,0.0580,0.0287,
0.199156,-0.2795,0.8822,-0.3611,0.3024,0.0880,0.0104,
0.299258,-0.2817,0.8768,-0.3792,0.0586,0.1130,0.0244,
0.399340,-0.2856,0.8749,-0.3755,0.0702,0.0745,0.0318,
0.501112,-0.2795,0.8722,-0.3669,-0.0195,0.0776,0.0061,
0.600621,-0.2631,0.8881,-0.3757,0.0409,0.0831,-0.0440,
0.701526,-0.2783,0.8841,-0.3726,0.0360,0.0941,-0.0232,
0.801060,-0.2573,0.8746,-0.3819,0.1148,0.1063,-0.0269,
0.902937,-0.2636,0.8707,-0.3906,0.0916,0.0971,0.0092,
1.003430,-0.2763,0.8783,-0.4073,0.0996,-0.0031,-0.0305,
1.103411,-0.2663,0.8688,-0.4119,0.0318,0.0171,-0.0183,
1.203486,-0.2707,0.8680,-0.4327,0.0452,0.0214,-0.0031,
1.304214,-0.2582,0.8524,-0.4205,0.0922,-0.0061,0.0000,
1.404832,-0.2612,0.8495,-0.4481,0.1582,-0.0177,-0.0953,
1.505603,-0.2277,0.8302,-0.3880,0.3036,-0.2327,-0.0971,
1.606337,-0.2717,0.8385,-0.4615,0.2309,0.0012,-0.0238,
1.706844,-0.2797,0.8346,-0.4908,0.1509,0.0666,-0.0171,
1.807915,-0.2851,0.8282,-0.4942,0.1203,0.0428,-0.0269,
1.908114,-0.2915,0.8270,-0.4991,0.0171,0.0006,0.0104,
2.008697,-0.2849,0.8160,-0.4930,-0.0183,-0.0421,-0.0055,
2.108968,-0.2853,0.8194,-0.4915,-0.0648,-0.0244,0.0562,
2.209658,-0.2751,0.8297,-0.4857,-0.0855,0.0061,0.0648,
2.309700,-0.2756,0.8270,-0.4737,-0.0519,-0.0122,0.0440,
2.411843,-0.2792,0.8409,-0.4710,-0.0342,-0.0092,0.0140,
2.510975,-0.2731,0.8421,-0.4666,-0.0281,-0.0299,0.0183,
2.611475,-0.2702,0.8409,-0.4649,-0.0128,-0.0220,0.0281,
2.712965,-0.2717,0.8389,-0.4591,-0.0024,-0.0086,0.0287,
2.812237,-0.2709,0.8399,-0.4510,0.0110,-0.0079,0.0171,
2.912427,-0.2739,0.8485,-0.4644,-0.0330,-0.0257,0.0263,
3.012674,-0.2643,0.8446,-0.4542,-0.0330,-0.0086,0.0397,
3.113218,-0.2646,0.8419,-0.4591,-0.0305,-0.0079,-0.0006,
3.213968,-0.2604,0.8443,-0.4461,-0.0305,0.0086,0.0037,
3.314214,-0.2665,0.8578,-0.4446,0.0189,0.0049,0.0104,
3.415690,-0.2639,0.8556,-0.4510,0.0122,-0.0153,-0.0043,
3.516928,-0.2573,0.8524,-0.4556,0.0354,-0.0024,-0.0012,
3.617616,-0.2619,0.8455,-0.4395,0.0299,-0.0006,0.0000,
3.718302,-0.2668,0.8470,-0.4446,0.0373,-0.0018,-0.0202,
3.819084,-0.2651,0.8509,-0.4598,0.0214,0.0220,-0.0086,
3.920008,-0.2636,0.8465,-0.4566,-0.0220,0.0006,-0.0006,
4.020458,-0.2724,0.8463,-0.4485,-0.0140,-0.0079,-0.0134,
4.121258,-0.2668,0.8475,-0.4429,0.0128,0.0018,-0.0177,
4.221605,-0.2685,0.8580,-0.4595,0.0086,-0.0037,-0.0189,
4.322285,-0.2851,0.8309,-0.4578,-0.0483,-0.0073,-0.0556,
4.422927,-0.2695,0.8431,-0.4361,-0.0043,0.0171,-0.0134,
4.523607,-0.2734,0.8482,-0.4400,0.0043,0.0092,-0.0238,
4.625403,-0.2797,0.8446,-0.4400,0.0238,0.0049,-0.0079,
4.725626,-0.2748,0.8495,-0.4478,0.0275,-0.0037,-0.0147,
4.827985,-0.2780,0.8389,-0.4463,0.0092,0.0067,0.0079,
4.928083,-0.2853,0.8421,-0.4544,0.0287,-0.0214,-0.0092,
5.029464,-0.2814,0.8448,-0.4495,-0.0055,-0.0104,0.0079,
5.130354,-0.2756,0.8441,-0.4385,-0.0049,-0.0330,-0.0031,
5.230805,-0.2836,0.8455,-0.4493,0.0128,-0.0086,0.0159,
5.331703,-0.2778,0.8446,-0.4490,-0.0208,0.0055,-0.0086,
5.432507,-0.2790,0.8492,-0.4463,-0.0006,-0.0104,-0.0110,
5.532700,-0.3134,0.8597,-0.4930,-0.0867,-0.2346,-0.2560,
5.633071,-0.2990,0.8111,-0.4063,-0.2749,-0.0373,-0.1338,
5.733550,-0.3071,0.8988,-0.3665,-0.2981,-0.1374,0.0275,
5.833239,-0.3222,0.8546,-0.3765,0.0629,0.0037,0.0110,
5.932915,-0.3220,0.8658,-0.3740,0.0195,0.0208,-0.0055,
6.033143,-0.3100,0.8758,-0.3640,-0.0024,-0.0195,-0.0593,
