
time,gFx,gFy,gFz,wx,wy,wz,
0.099310,-0.3161,0.9027,-0.2895,0.2388,0.1069,0.0568,
0.198539,-0.3171,0.8460,-0.2717,0.0061,0.1167,0.0861,
0.298825,-0.3095,0.9130,-0.2739,-0.3445,-0.1436,-0.0641,
0.398721,-0.3108,0.9496,-0.3237,0.1784,0.0330,0.0690,
0.499387,-0.3384,0.8778,-0.3020,0.1875,0.0935,0.0189,
0.602022,-0.3071,0.8932,-0.3171,0.1045,0.1350,0.0757,
0.703195,-0.3376,0.8304,-0.3782,0.1008,0.0104,-0.0373,
0.803306,-0.3017,0.9120,-0.3445,-0.2370,-0.1222,-0.0513,
0.903285,-0.3174,0.9384,-0.3266,0.0092,0.0287,0.0415,
1.004445,-0.3127,0.8971,-0.3064,0.1332,0.0776,0.1417,
1.103946,-0.3232,0.8954,-0.3389,0.0959,0.0037,-0.0849,
1.203957,-0.3068,0.9025,-0.3134,-0.0574,-0.1466,-0.0476,
1.304439,-0.3164,0.8903,-0.3237,-0.0941,-0.1332,0.0147,
1.406505,-0.3134,0.9005,-0.3022,-0.1252,-0.0318,0.1313,
1.506185,-0.2990,0.9675,-0.2619,-0.3427,0.0660,0.2505,
1.606879,-0.2741,0.9071,-0.2639,0.2419,0.0874,0.1967,
1.706420,-0.2602,0.8771,-0.2797,-0.0397,0.0257,0.1912,
1.807211,-0.2504,0.9056,-0.2968,-0.0257,0.0110,-0.0037,
1.907463,-0.2380,0.9286,-0.2924,-0.0556,0.0415,-0.0709,
2.007704,-0.2492,0.9183,-0.2685,-0.0159,0.0177,-0.0470,
2.108246,-0.2585,0.9223,-0.2797,0.0214,-0.0531,-0.0324,
2.209455,-0.2648,0.9176,-0.2858,0.0147,-0.0079,-0.0476,
2.310048,-0.2641,0.9333,-0.2988,-0.0354,0.0110,-0.0293,
2.410274,-0.2648,0.9264,-0.3005,-0.0269,0.0000,-0.0867,
2.511094,-0.2695,0.9237,-0.2748,0.0116,-0.2450,-0.1301,
2.611901,-0.2922,0.9232,-0.2783,-0.0483,-0.1289,-0.1002,
2.712024,-0.2981,0.9328,-0.2494,-0.0434,-0.1045,0.0367,
2.813476,-0.3112,0.9311,-0.2511,0.0140,-0.1246,-0.0153,
2.911955,-0.3100,0.8988,-0.2753,0.1185,-0.0440,0.0214,
