
time,gFx,gFy,gFz,wx,wy,wz,
0.096831,-0.0643,0.8590,0.4769,0.0269,0.0067,-0.0336,
0.196807,-0.0628,0.8490,0.5648,-0.1356,0.0189,-0.0079,
0.297351,-0.0665,0.8490,0.5529,0.0837,-0.0110,-0.0024,
0.397816,-0.0579,0.8448,0.5184,-0.0232,-0.0086,-0.0140,
0.497987,-0.0806,0.8592,0.5565,-0.0220,-0.0116,0.0018,
0.598843,-0.0581,0.8441,0.5370,0.0183,-0.0312,0.0067,
0.699383,-0.0726,0.8607,0.5343,-0.0483,-0.0409,0.0177,
0.799332,-0.0364,0.8262,0.5534,-0.0983,-0.0470,0.0269,
0.899905,-0.0562,0.8480,0.5497,0.0031,-0.0654,0.0104,
1.000036,-0.0464,0.8387,0.5424,-0.0354,-0.0159,0.0055,
1.100744,-0.0398,0.8319,0.5702,-0.0079,0.0018,0.0006,
1.200959,-0.0486,0.8426,0.5551,-0.0006,-0.0171,0.0024,
1.301393,-0.0408,0.8348,0.5531,-0.0275,0.0116,-0.0195,
1.401701,-0.0481,0.8385,0.5697,-0.0226,0.0024,-0.0043,
1.504018,-0.0557,0.8380,0.5646,0.0305,0.0067,-0.0067,
1.603617,-0.0467,0.8411,0.5558,-0.0061,0.0079,0.0043,
1.703620,-0.0525,0.8389,0.5739,0.0140,0.0018,0.0189,
1.803959,-0.0386,0.8314,0.5538,0.0257,0.0159,0.0116,
1.905638,-0.0562,0.8519,0.5526,0.0263,0.0012,0.0165,
2.006019,-0.0354,0.8355,0.5546,-0.0299,0.0195,0.0165,
2.106357,-0.0423,0.8404,0.5514,0.0250,0.0037,0.0177,
2.206793,-0.0386,0.8377,0.5460,-0.0043,0.0086,0.0171,
2.307516,-0.0347,0.8328,0.5634,-0.0318,-0.0024,-0.0098,
2.407720,-0.0486,0.8441,0.5624,0.0165,0.0049,-0.0202,
2.509289,-0.0391,0.8358,0.5460,-0.0220,0.0147,-0.0086,
2.609470,-0.0472,0.8411,0.5568,-0.0122,0.0049,-0.0147,
2.709735,-0.0332,0.8324,0.5634,-0.0825,0.0305,-0.0171,
2.810579,-0.0564,0.8367,0.5685,0.0525,-0.0159,-0.0373,
2.911893,-0.0577,0.8424,0.5543,-0.0428,-0.0012,0.0000,
3.012525,-0.0454,0.8277,0.5771,0.0037,0.0067,0.0061,
3.113761,-0.0530,0.8370,0.5575,0.0177,0.0061,-0.0134,
3.214891,-0.0520,0.8324,0.5609,-0.0159,-0.0110,0.0061,
3.315867,-0.0525,0.8355,0.5753,0.0000,-0.0098,-0.0263,
3.416272,-0.0574,0.8402,0.5531,0.0110,-0.0012,-0.0018,
3.517053,-0.0577,0.8363,0.5685,-0.0257,0.0006,0.0098,
3.617355,-0.0425,0.8304,0.5705,0.1087,-0.0226,0.0330,
3.717798,-0.0467,0.8416,0.5265,0.0061,-0.0079,-0.0067,
3.817680,-0.0462,0.8389,0.5643,-0.0513,0.0018,-0.0049,
3.918876,-0.0496,0.8387,0.5565,0.0073,0.0140,-0.0018,
4.019749,-0.0547,0.8399,0.5490,-0.0257,0.0067,0.0006,
4.120085,-0.0327,0.8275,0.5626,-0.0281,0.0043,-0.0116,
4.220702,-0.0748,0.8458,0.5663,0.0379,0.0079,-0.0079,
4.320111,-0.0425,0.8348,0.5260,-0.0232,0.0574,0.0055,
4.420491,-0.0381,0.8282,0.5976,-0.0134,-0.0079,0.0177,
