
time,gFx,gFy,gFz,wx,wy,wz,
0.099328,-0.1549,0.4551,0.9179,-0.0391,-0.0415,-0.0336,
0.199427,-0.1666,0.4603,0.8912,-0.0525,-0.0092,-0.0305,
0.299451,-0.1666,0.4669,0.8768,-0.0257,-0.0086,-0.0195,
0.399621,-0.1742,0.4647,0.8793,-0.0263,0.0079,-0.0067,
0.499862,-0.1698,0.4588,0.8851,0.0049,-0.0128,-0.0110,
0.600958,-0.1717,0.4595,0.8746,0.0214,-0.0061,-0.0214,
0.702479,-0.1708,0.4595,0.8888,0.0116,-0.0079,-0.0373,
0.801564,-0.1823,0.4742,0.8929,0.0073,-0.0342,-0.0250,
0.916310,-0.1703,0.4591,0.8854,-0.0177,-0.0171,-0.0031,
1.016418,-0.1717,0.4547,0.8854,-0.0244,-0.0018,-0.0299,
1.117275,-0.1888,0.4776,0.8871,-0.0128,-0.0061,0.0049,
1.220761,-0.1639,0.4532,0.8805,-0.0159,-0.0134,0.0428,
1.317738,-0.1681,0.4463,0.8675,-0.0049,0.0049,0.0079,
1.418173,-0.1766,0.4603,0.8854,-0.0079,0.0128,0.0024,
1.518691,-0.1632,0.4551,0.8868,0.0110,0.0012,0.0330,
1.619645,-0.1583,0.4485,0.8829,-0.0006,0.0079,0.0043,
1.720370,-0.1652,0.4556,0.8990,0.0049,0.0043,-0.0104,
1.821038,-0.1730,0.4613,0.8876,0.0006,-0.0024,-0.0024,
1.921925,-0.1661,0.4603,0.8805,-0.0018,-0.0098,0.0177,
2.021731,-0.1644,0.4576,0.8775,0.0134,0.0024,-0.0055,
2.123224,-0.1713,0.4647,0.8773,0.0086,0.0250,0.0000,
2.224101,-0.1769,0.4669,0.8819,0.0257,0.0055,0.0043,
2.324350,-0.1715,0.4622,0.8832,0.0073,-0.0098,0.0031,
2.424565,-0.1654,0.4632,0.8763,0.0086,0.0018,-0.0110,
2.524674,-0.1713,0.4674,0.8871,0.0147,0.0140,-0.0086,
2.624794,-0.1642,0.4593,0.8771,0.0232,0.0134,-0.0067,
2.725603,-0.1568,0.4605,0.8993,-0.0281,0.0043,-0.0165,
2.827921,-0.1730,0.4678,0.8802,-0.0263,-0.0079,-0.0067,
2.927073,-0.1695,0.4652,0.8832,-0.0354,0.0220,0.0269,
3.027731,-0.1590,0.4569,0.8844,0.0122,-0.0318,-0.0024,
3.127945,-0.1654,0.4613,0.8851,0.0061,-0.0171,-0.0092,
3.228872,-0.1798,0.4732,0.8753,0.0257,0.0195,-0.0031,
3.329436,-0.1630,0.4588,0.9049,0.0263,0.0079,0.0031,
3.430604,-0.1703,0.4669,0.8753,0.0006,0.0177,-0.0018,
3.531040,-0.1688,0.4720,0.8856,0.0012,-0.0110,-0.0079,
3.630104,-0.1544,0.4693,0.8001,-0.2388,-0.1026,-0.0183,
