
time,gFx,gFy,gFz,wx,wy,wz,
0.097714,-0.2802,0.6960,0.6733,-0.0098,0.0128,0.0000,
0.197562,-0.2761,0.6887,0.6682,0.0159,0.0073,0.0092,
0.297685,-0.2873,0.6958,0.6731,-0.0024,0.0116,0.0006,
0.397997,-0.2768,0.6924,0.6750,-0.0031,0.0049,0.0012,
0.498754,-0.2802,0.6916,0.6755,-0.0055,0.0049,-0.0037,
0.599450,-0.2832,0.6914,0.6794,-0.0031,0.0037,0.0012,
0.699724,-0.2849,0.6892,0.6797,-0.0055,0.0024,-0.0012,
0.800348,-0.2853,0.6919,0.6797,0.0110,-0.0012,0.0037,
0.900098,-0.2836,0.6914,0.6731,0.0110,0.0012,0.0049,
1.000377,-0.2814,0.6914,0.6760,0.0116,-0.0116,0.0012,
1.105682,-0.2834,0.6953,0.6745,0.0055,-0.0098,0.0024,
1.205614,-0.2822,0.6902,0.6770,0.0043,0.0037,0.0043,
1.306485,-0.2822,0.6941,0.6745,-0.0049,-0.0067,0.0073,
1.406839,-0.2810,0.6916,0.6809,-0.0140,0.0031,0.0110,
1.507342,-0.2790,0.6885,0.6767,-0.0067,-0.0086,0.0098,
1.607924,-0.2827,0.6916,0.6775,-0.0098,0.0043,-0.0018,
1.709198,-0.2783,0.6894,0.6838,-0.0116,0.0031,0.0043,
1.808421,-0.2817,0.6887,0.6794,-0.0189,0.0134,-0.0006,
1.910042,-0.2846,0.6885,0.6809,-0.0006,0.0092,0.0067,
2.011392,-0.2836,0.6885,0.6904,0.0189,0.0061,0.0037,
2.110152,-0.2807,0.6877,0.6797,0.0122,-0.0073,0.0006,
2.210102,-0.2853,0.6926,0.6823,-0.0012,0.0067,0.0055,
2.310532,-0.2807,0.6836,0.6804,0.0031,0.0055,0.0012,
2.411654,-0.2839,0.6877,0.6814,0.0061,-0.0110,-0.0043,
2.512067,-0.2856,0.6926,0.6784,0.0110,0.0153,-0.0049,
2.612664,-0.2853,0.6914,0.6880,0.0110,-0.0049,0.0049,
2.712532,-0.2863,0.6919,0.6782,0.0098,-0.0031,0.0006,
2.813712,-0.2858,0.6921,0.6726,0.0061,-0.0073,0.0049,
2.914261,-0.2861,0.6933,0.6809,-0.0061,0.0024,0.0037,
3.015472,-0.2839,0.6909,0.6758,0.0037,-0.0043,0.0018,
3.116325,-0.2868,0.6963,0.6826,-0.0067,0.0086,0.0067,
3.217065,-0.2836,0.6899,0.6787,-0.0122,0.0104,0.0092,
3.317469,-0.2844,0.6911,0.6814,0.0024,-0.0043,0.0055,
3.418888,-0.2856,0.6882,0.6782,-0.0110,0.0098,-0.0012,
3.520392,-0.2851,0.6897,0.6836,0.0104,-0.0086,0.0031,
3.618942,-0.2853,0.7043,0.6586,-0.0018,-0.0208,-0.0073,
