
time,gFx,gFy,gFz,wx,wy,wz,
0.098138,-0.6413,0.7622,0.0237,0.0770,0.0012,0.0171,
0.198060,-0.6350,0.7745,0.0191,-0.0672,0.0281,-0.0538,
0.298238,-0.6455,0.7737,0.0349,-0.0110,0.0648,-0.0250,
0.398579,-0.6403,0.7639,0.0288,-0.0037,-0.0165,-0.0226,
0.498700,-0.6455,0.7647,0.0188,-0.0275,0.0593,-0.0214,
0.599472,-0.6459,0.7561,0.0027,-0.1100,0.1466,-0.0641,
0.700621,-0.6809,0.7603,0.0503,-0.0641,0.1643,-0.0538,
0.800506,-0.6525,0.7542,0.0247,0.1368,0.0281,-0.0049,
0.900552,-0.6606,0.7410,0.0007,0.1246,0.0336,-0.0733,
1.000696,-0.6679,0.7456,-0.0088,0.1649,0.3958,-0.0476,
1.101227,-0.6782,0.7464,-0.0826,0.0049,0.2865,-0.1374,
1.201308,-0.7217,0.7412,-0.0254,0.0764,-0.0654,-0.0770,
1.301322,-0.6933,0.7263,-0.0855,0.1442,0.0238,-0.0513,
1.401313,-0.6955,0.7275,-0.0818,0.0367,-0.0134,-0.0941,
1.502325,-0.7097,0.7261,-0.0750,-0.0434,-0.0220,-0.0281,
1.603460,-0.7014,0.7192,-0.0777,-0.0330,-0.0586,0.0104,
1.703293,-0.6965,0.7183,-0.0643,-0.0079,-0.0935,0.0238,
1.803730,-0.6885,0.7200,-0.0679,0.0024,-0.1484,0.0367,
1.904232,-0.6924,0.7231,-0.0564,-0.0379,-0.0825,0.0195,
2.004768,-0.6911,0.7229,-0.0515,-0.0116,-0.0580,0.0336,
2.105307,-0.6968,0.7231,-0.0440,-0.0104,-0.0483,0.0299,
2.205722,-0.6863,0.7310,-0.0362,-0.0403,-0.0605,0.0159,
2.306719,-0.6880,0.7293,-0.0298,-0.0263,-0.0067,0.0232,
2.406710,-0.6836,0.7346,-0.0308,-0.0092,-0.0159,0.0421,
2.508500,-0.6826,0.7319,-0.0369,0.0324,-0.0434,0.0421,
2.608570,-0.6811,0.7385,-0.0352,-0.0092,0.0318,0.0403,
2.709003,-0.6809,0.7341,-0.0296,0.0000,0.0550,0.0128,
2.809766,-0.6762,0.7376,-0.0359,0.0000,-0.0037,0.0110,
2.910456,-0.6782,0.7388,-0.0396,0.0061,0.0293,0.0018,
3.010780,-0.6711,0.7442,-0.0679,-0.0941,0.1631,0.0507,
3.112072,-0.6711,0.7466,-0.0320,-0.2083,0.0892,-0.0067,
3.212223,-0.6726,0.7407,-0.0308,0.0293,0.1765,-0.0024,
3.313172,-0.6784,0.7388,-0.0154,0.0305,-0.0214,-0.0012,
3.413801,-0.6670,0.7366,-0.0376,-0.0098,-0.0128,0.0104,
3.514422,-0.6801,0.7417,-0.0362,-0.0391,0.0226,0.0244,
3.614893,-0.7078,0.7522,-0.0142,-0.1185,-0.0055,0.0983,
3.715898,-0.6420,0.7407,-0.0176,-0.0757,-0.0122,0.0733,
3.816423,-0.6682,0.7603,0.0183,0.0513,-0.1448,0.0623,
3.918390,-0.6447,0.7520,-0.0288,0.0666,-0.0819,0.0617,
4.019330,-0.6374,0.7525,-0.0308,-0.0440,0.0183,0.0006,
4.118313,-0.6740,0.7583,0.0142,-0.1319,-0.1057,-0.0318,
