
time,gFx,gFy,gFz,wx,wy,wz,
0.099297,-0.4466,0.8690,-0.1879,0.2743,0.3091,0.1503,
0.199070,-0.4119,0.8810,-0.2397,0.3024,0.4148,0.1594,
0.299234,-0.3840,0.8785,-0.2709,0.2541,0.3445,0.1399,
0.399514,-0.3731,0.8724,-0.3076,0.2169,0.2938,0.1417,
0.499836,-0.3626,0.8736,-0.3298,0.1912,0.2340,0.1521,
0.601621,-0.3464,0.8636,-0.3513,0.1955,0.1698,0.1258,
0.700567,-0.3296,0.8714,-0.3682,0.1955,0.1692,0.1167,
0.801905,-0.3093,0.8595,-0.3789,0.0849,0.0568,0.0672,
0.902485,-0.2961,0.8746,-0.4012,0.0153,0.0208,0.0599,
1.002792,-0.2924,0.8661,-0.3958,-0.0354,-0.0501,-0.0079,
1.103000,-0.2929,0.8688,-0.3968,-0.0293,-0.0648,-0.0122,
1.202988,-0.3010,0.8651,-0.3958,-0.0342,-0.0867,-0.0354,
1.303883,-0.3125,0.8683,-0.3840,-0.0421,-0.1118,-0.0556,
1.403903,-0.3169,0.8646,-0.3691,-0.0916,-0.0751,-0.0305,
1.504878,-0.3283,0.8658,-0.3667,-0.1246,-0.1124,-0.0373,
1.605240,-0.3301,0.8766,-0.3454,-0.1185,-0.0959,-0.0721,
1.705127,-0.3462,0.8700,-0.3398,-0.1497,-0.0996,-0.0770,
1.806388,-0.3447,0.8741,-0.3193,-0.0556,-0.0336,-0.0336,
1.906918,-0.3582,0.8710,-0.3235,-0.0214,0.0159,-0.0147,
2.007378,-0.3555,0.8778,-0.3132,-0.0672,-0.0171,-0.0507,
2.108552,-0.3594,0.8800,-0.3196,-0.0654,-0.0415,-0.0898,
2.209491,-0.3926,0.8658,-0.2883,-0.0812,-0.3983,-0.2822,
2.310000,-0.4444,0.8436,-0.2641,-0.1497,-0.3836,-0.2944,
2.410126,-0.4571,0.8463,-0.2411,-0.2199,-0.2663,-0.2040,
2.511364,-0.4613,0.8756,-0.2013,-0.1448,-0.0666,-0.0159,
2.611244,-0.4784,0.8421,-0.2025,0.0391,-0.0024,-0.0440,
2.711534,-0.4776,0.8587,-0.2003,-0.0483,-0.0244,0.0153,
2.812268,-0.4786,0.8526,-0.1898,0.0043,-0.0214,-0.0018,
2.912858,-0.4845,0.8526,-0.1950,0.0183,-0.0440,-0.0092,
3.012157,-0.4786,0.8502,-0.1954,-0.1374,0.0031,0.0128,
