
time,gFx,gFy,gFz,wx,wy,wz,
0.096992,0.0205,-0.0051,1.0156,0.0024,0.0018,0.0037,
0.196812,0.0213,-0.0068,1.0134,0.0000,0.0006,0.0031,
0.296823,0.0220,-0.0056,1.0148,-0.0018,0.0006,0.0006,
0.396990,0.0193,-0.0056,1.0131,-0.0006,0.0018,-0.0006,
0.497399,0.0210,-0.0056,1.0151,0.0024,0.0018,0.0006,
0.598445,0.0205,-0.0059,1.0146,-0.0006,-0.0012,0.0000,
0.698694,0.0198,-0.0061,1.0139,-0.0024,-0.0012,0.0012,
0.798682,0.0198,-0.0049,1.0134,0.0018,0.0006,-0.0006,
0.899346,0.0203,-0.0061,1.0146,0.0012,-0.0012,0.0012,
0.999690,0.0205,-0.0066,1.0151,-0.0006,0.0006,0.0006,
1.099812,0.0208,-0.0071,1.0148,-0.0006,-0.0006,-0.0006,
1.202906,0.0213,-0.0059,1.0166,-0.0006,-0.0006,0.0000,
1.301216,0.0217,-0.0066,1.0146,-0.0006,-0.0006,-0.0018,
1.401637,0.0195,-0.0066,1.0161,-0.0012,0.0006,0.0006,
1.502066,0.0210,-0.0064,1.0141,-0.0012,0.0012,-0.0006,
1.602449,0.0205,-0.0054,1.0134,-0.0006,-0.0018,0.0000,
1.703098,0.0205,-0.0044,1.0144,-0.0006,-0.0024,-0.0037,
1.803117,0.0215,-0.0076,1.0144,0.0000,0.0043,0.0018,
1.903847,0.0205,-0.0073,1.0151,-0.0012,-0.0018,-0.0012,
2.004926,0.0208,-0.0066,1.0139,-0.0012,0.0000,0.0006,
2.105790,0.0208,-0.0054,1.0151,0.0006,0.0006,0.0018,
2.205655,0.0208,-0.0064,1.0144,-0.0006,-0.0018,-0.0012,
2.306746,0.0215,-0.0049,1.0148,-0.0012,0.0018,0.0037,
2.407609,0.0220,-0.0056,1.0151,-0.0024,0.0012,-0.0006,
2.508224,0.0198,-0.0066,1.0136,-0.0006,0.0006,-0.0018,
2.608815,0.0203,-0.0056,1.0144,0.0012,0.0018,0.0000,
2.709765,0.0217,-0.0049,1.0151,-0.0031,-0.0055,-0.0049,
2.810772,0.0217,-0.0054,1.0146,0.0018,-0.0006,0.0031,
2.911252,0.0205,-0.0056,1.0144,0.0000,0.0018,0.0012,
3.011601,0.0208,-0.0054,1.0131,0.0006,0.0000,-0.0006,
3.112829,0.0200,-0.0054,1.0136,0.0006,-0.0012,0.0000,
3.213386,0.0205,-0.0061,1.0153,0.0006,-0.0018,0.0031,
3.313789,0.0205,-0.0061,1.0141,-0.0037,0.0000,-0.0012,
3.413512,0.0213,-0.0039,1.0158,-0.0012,0.0006,-0.0006,
3.514832,0.0217,-0.0081,1.0148,0.0006,0.0006,0.0037,
3.615949,0.0225,-0.0054,1.0144,-0.0012,0.0012,0.0018,
3.716380,0.0205,-0.0042,1.0148,0.0000,0.0000,0.0006,
3.816390,0.0208,-0.0059,1.0158,0.0000,0.0006,-0.0018,
3.917085,0.0195,-0.0049,1.0161,-0.0018,-0.0012,-0.0006,
4.018075,0.0232,-0.0044,1.0141,-0.0006,0.0024,-0.0012,
4.119111,0.0195,-0.0064,1.0166,0.0012,-0.0006,-0.0012,
4.221653,0.0208,-0.0066,1.0139,-0.0006,0.0000,0.0000,
4.322113,0.0213,-0.0044,1.0136,0.0006,0.0018,0.0012,
4.423362,0.0230,-0.0068,1.0144,0.0000,0.0006,0.0012,
4.524510,0.0220,-0.0066,1.0148,-0.0031,-0.0018,0.0006,
4.625287,0.0208,-0.0039,1.0170,0.0000,0.0012,0.0018,
4.728093,0.0210,-0.0046,1.0134,0.0073,0.0348,0.0018,
4.826342,0.0205,-0.0066,1.0156,-0.0024,-0.0092,0.0012,
