
time,gFx,gFy,gFz,wx,wy,wz,
0.099445,-0.0577,0.4815,0.8863,-0.0128,-0.0140,-0.0165,
0.199769,-0.0564,0.4774,0.8849,0.0226,-0.0018,0.0055,
0.299961,-0.0491,0.4774,0.8807,-0.0489,0.0128,0.0195,
0.400212,-0.0493,0.4730,0.9047,0.0110,0.0049,-0.0165,
0.500219,-0.0528,0.4776,0.8751,0.0037,0.0006,-0.0061,
0.601145,-0.0518,0.4752,0.9020,-0.0134,-0.0006,-0.0012,
0.700936,-0.0569,0.4857,0.8697,0.0336,0.0079,0.0031,
0.802014,-0.0440,0.4754,0.8907,-0.0086,0.0024,0.0214,
0.902557,-0.0391,0.4759,0.8873,0.0043,-0.0171,-0.0043,
1.002473,-0.0540,0.4793,0.8905,0.0086,-0.0116,-0.0177,
1.103384,-0.0562,0.4827,0.8844,-0.0177,-0.0104,0.0147,
1.203871,-0.0442,0.4779,0.8959,-0.0024,0.0024,0.0153,
1.304342,-0.0464,0.4771,0.8854,0.0189,0.0018,-0.0086,
1.404533,-0.0440,0.4752,0.8881,-0.0153,0.0079,0.0037,
1.505454,-0.0537,0.4847,0.8832,0.0055,0.0079,0.0110,
1.607101,-0.0410,0.4764,0.8839,-0.0275,0.0073,0.0250,
1.706841,-0.0418,0.4688,0.8990,-0.0122,0.0018,-0.0116,
1.807564,-0.0503,0.4752,0.8866,-0.0330,0.0031,-0.0116,
1.908624,-0.0484,0.4703,0.9027,-0.0043,0.0073,0.0098,
2.008785,-0.0418,0.4693,0.8951,0.0140,-0.0031,0.0000,
2.109405,-0.0454,0.4696,0.8934,0.0128,0.0086,-0.0159,
2.209491,-0.0493,0.4732,0.8868,0.0336,0.0079,-0.0214,
2.309952,-0.0474,0.4722,0.8890,-0.0031,0.0061,-0.0116,
2.410171,-0.0442,0.4703,0.8934,0.0000,0.0061,-0.0324,
2.510413,-0.0601,0.4764,0.8903,0.0379,-0.0067,-0.0342,
2.610984,-0.0621,0.4810,0.8810,0.0195,0.0018,-0.0128,
2.712557,-0.0559,0.4820,0.8824,0.0067,0.0232,0.0043,
2.812808,-0.0530,0.4808,0.8763,0.0226,0.0043,-0.0140,
2.914042,-0.0635,0.4820,0.8905,-0.0006,0.0171,-0.0122,
3.014919,-0.0645,0.4830,0.8815,-0.0195,0.0000,0.0061,
3.114789,-0.0611,0.4803,0.8922,-0.0104,-0.0061,0.0250,
3.216049,-0.0537,0.4776,0.8846,-0.0379,-0.0055,0.0189,
3.316209,-0.0584,0.4774,0.8907,-0.0415,-0.0226,0.0147,
3.417211,-0.0530,0.4674,0.9032,-0.0648,-0.0238,0.0189,
3.518105,-0.0462,0.4666,0.9037,-0.0360,-0.0183,-0.0031,
3.618654,-0.0462,0.4598,0.9044,-0.0147,-0.0110,-0.0116,
3.719231,-0.0511,0.4652,0.9049,0.0275,0.0049,-0.0159,
3.818823,-0.0613,0.4791,0.8492,-0.0299,0.0250,-0.0098,
3.918975,-0.0432,0.4656,0.8973,0.0990,0.0000,-0.0171,
