
time,gFx,gFy,gFz,wx,wy,wz,
0.097716,-0.2934,0.5006,0.8407,-0.0837,0.0648,0.0024,
0.197590,-0.2853,0.4898,0.7996,0.0220,-0.0525,-0.0031,
0.297829,-0.2949,0.4952,0.8521,0.0495,0.0409,0.0153,
0.397869,-0.2927,0.4898,0.8304,-0.0440,-0.0055,-0.0128,
0.498540,-0.2937,0.4962,0.8272,0.0263,0.0055,-0.0067,
0.599621,-0.2968,0.4945,0.8343,0.0257,-0.0098,-0.0031,
0.699447,-0.2963,0.4977,0.8370,0.0079,0.0098,0.0000,
0.799587,-0.2939,0.4964,0.8255,-0.0012,-0.0226,-0.0110,
0.899852,-0.2939,0.4989,0.8324,0.0232,0.0092,0.0018,
1.000127,-0.2932,0.4945,0.8309,0.0110,-0.0122,-0.0049,
1.100328,-0.2968,0.5033,0.8270,0.0073,-0.0110,-0.0049,
1.200466,-0.2934,0.5001,0.8304,-0.0226,-0.0086,0.0183,
1.300498,-0.2871,0.4898,0.8367,-0.0226,-0.0061,0.0128,
1.401477,-0.2910,0.4942,0.8321,-0.0171,-0.0018,-0.0122,
1.502808,-0.2905,0.4937,0.8350,0.0000,0.0214,0.0153,
1.602790,-0.2868,0.4876,0.8377,0.0250,0.0373,0.0061,
1.704026,-0.2934,0.4942,0.8348,0.0159,0.0031,-0.0006,
1.804998,-0.2919,0.4937,0.8324,0.0318,0.0189,0.0159,
1.904816,-0.2937,0.4937,0.8367,0.0220,0.0024,-0.0037,
2.005226,-0.2941,0.5001,0.8280,0.0336,0.0067,-0.0079,
2.105968,-0.2941,0.5018,0.8316,0.0238,0.0110,0.0000,
2.206423,-0.2959,0.4996,0.8309,0.0238,0.0079,-0.0006,
2.307254,-0.2939,0.4974,0.8287,0.0049,0.0086,-0.0024,
2.409417,-0.2973,0.5050,0.8284,0.0153,0.0055,-0.0043,
2.509469,-0.2944,0.5025,0.8270,0.0049,0.0092,0.0037,
2.609810,-0.2946,0.5040,0.8287,0.0061,0.0018,0.0086,
2.710358,-0.2934,0.5013,0.8326,-0.0122,0.0012,0.0116,
2.811637,-0.2973,0.5011,0.8223,-0.0220,-0.0189,0.0049,
2.912553,-0.2937,0.4986,0.8306,0.0092,0.0079,0.0134,
3.013356,-0.2959,0.4964,0.8343,-0.0165,0.0061,-0.0024,
3.112401,-0.2985,0.5006,0.8424,0.2150,0.0513,0.0250,
3.215453,-0.3005,0.4884,0.8956,-0.2682,-0.0580,-0.0574,
