
time,gFx,gFy,gFz,wx,wy,wz,
0.097943,-0.1554,0.8971,0.4310,-0.0415,-0.0342,0.0263,
0.197885,-0.1138,0.8956,0.4295,0.0782,0.1826,0.0116,
0.298025,-0.1622,0.9003,0.3970,-0.0886,0.1216,-0.0263,
0.398175,-0.1612,0.8944,0.4485,-0.0709,0.0800,-0.0086,
0.498637,-0.1779,0.8944,0.4310,-0.0202,0.0666,-0.0257,
0.600499,-0.1507,0.8900,0.4278,-0.0092,-0.0128,0.0134,
0.699614,-0.1700,0.8883,0.4459,-0.0055,-0.0403,0.0165,
0.799910,-0.1708,0.8856,0.4371,0.0189,-0.0397,0.0049,
0.900546,-0.1620,0.8907,0.4258,0.0092,-0.0202,0.0043,
1.000403,-0.1593,0.8893,0.4412,-0.0031,-0.0055,0.0037,
1.101099,-0.1647,0.8900,0.4292,-0.0037,-0.0110,-0.0037,
1.201303,-0.1642,0.8959,0.4209,0.0043,0.0122,-0.0006,
1.301517,-0.1590,0.8920,0.4380,-0.0385,0.0220,0.0006,
1.401658,-0.1666,0.8912,0.4417,-0.0214,0.0061,0.0018,
1.502870,-0.1637,0.8917,0.4461,0.0049,-0.0147,0.0110,
1.603149,-0.1652,0.8871,0.4378,0.0220,0.0049,0.0012,
1.703516,-0.1686,0.8883,0.4549,-0.0079,-0.0067,0.0006,
1.804230,-0.1732,0.8917,0.4319,0.0055,-0.0079,0.0104,
1.904454,-0.1644,0.8883,0.4410,0.0037,0.0061,0.0012,
2.005164,-0.1661,0.8873,0.4402,-0.0018,-0.0086,0.0024,
2.105566,-0.1673,0.8956,0.4559,0.0232,-0.0476,0.0024,
2.206698,-0.1605,0.8971,0.4327,0.0122,-0.0476,0.0147,
2.307294,-0.1634,0.8939,0.4468,-0.0122,-0.0171,0.0055,
2.407497,-0.1678,0.8927,0.4297,0.0061,0.0153,0.0000,
2.506951,-0.1639,0.8846,0.4481,-0.0397,-0.0061,-0.0079,
