
time,gFx,gFy,gFz,wx,wy,wz,
0.097748,-0.1967,0.9020,0.3525,0.0476,0.0165,-0.0379,
0.197564,-0.2289,0.9103,0.3643,0.0305,0.0318,-0.0464,
0.297970,-0.2338,0.9135,0.3574,-0.0226,-0.0006,-0.0024,
0.397831,-0.2213,0.9100,0.3733,-0.0336,-0.0342,-0.0055,
0.498417,-0.2235,0.9071,0.3794,-0.0568,-0.0916,0.0122,
0.598862,-0.2216,0.9064,0.3789,0.0079,0.0250,0.0012,
0.699140,-0.2182,0.9091,0.3691,-0.0049,-0.0214,0.0098,
0.799372,-0.2284,0.9078,0.3696,0.0110,-0.0092,0.0037,
0.899479,-0.2370,0.9135,0.3762,-0.0159,-0.0220,0.0116,
0.999852,-0.2238,0.9074,0.3672,0.0226,0.0098,-0.0018,
1.100622,-0.2128,0.9071,0.3772,0.0385,0.0122,-0.0012,
1.200738,-0.2245,0.9083,0.3601,0.0183,-0.0055,-0.0024,
1.300952,-0.2201,0.9066,0.3606,0.0000,0.0263,-0.0024,
1.401580,-0.2265,0.9064,0.3662,-0.0067,0.0354,0.0006,
1.501904,-0.2277,0.9071,0.3665,0.0086,0.0122,0.0031,
1.603361,-0.2182,0.9093,0.3711,-0.0202,-0.0104,0.0043,
1.703786,-0.2272,0.9103,0.3667,-0.0128,-0.0031,0.0055,
1.804531,-0.2204,0.9093,0.3701,-0.0134,0.0104,0.0061,
1.905361,-0.2218,0.9071,0.3767,-0.0159,-0.0140,0.0110,
2.006777,-0.2226,0.9108,0.3716,0.0012,-0.0024,0.0116,
2.110114,-0.2155,0.9056,0.3687,0.0000,0.0012,0.0153,
2.208246,-0.2174,0.9083,0.3731,-0.0305,-0.0134,0.0183,
2.309285,-0.2091,0.9074,0.3892,-0.0171,0.0067,0.0128,
2.408797,-0.2133,0.9069,0.3858,0.0165,0.0195,0.0153,
2.509507,-0.2238,0.9086,0.3728,0.0122,-0.0140,-0.0012,
2.610192,-0.2121,0.9047,0.3650,0.0257,0.0012,0.0055,
2.711057,-0.2174,0.9069,0.3640,-0.0275,0.0086,0.0031,
2.811460,-0.2113,0.9003,0.3816,-0.0825,0.0238,0.0116,
2.911556,-0.2397,0.9161,0.3801,-0.1240,0.0037,-0.0281,
3.011819,-0.2116,0.8981,0.3738,0.0721,0.0654,0.0128,
