
time,gFx,gFy,gFz,wx,wy,wz,
0.098659,-0.1346,0.5851,0.8170,0.0250,0.0379,0.0195,
0.199098,-0.1319,0.5927,0.8316,-0.0397,0.0214,0.0464,
0.299451,-0.1131,0.5773,0.8109,-0.0794,0.0837,0.0593,
0.399438,-0.1280,0.5744,0.8375,-0.0507,0.0214,0.0269,
0.499868,-0.1234,0.5802,0.8243,-0.0263,-0.0116,-0.0159,
0.600254,-0.1200,0.5714,0.8121,-0.0305,-0.0275,-0.0012,
0.701157,-0.1224,0.5722,0.8172,0.0208,-0.0348,-0.0055,
0.801510,-0.1275,0.5775,0.8201,0.0037,-0.0177,-0.0037,
0.902135,-0.1287,0.5763,0.8179,-0.0281,0.0275,0.0006,
1.002493,-0.1268,0.5641,0.8541,-0.0183,0.0421,-0.0043,
1.103024,-0.1417,0.5739,0.7920,-0.0324,0.0483,0.0153,
1.203714,-0.1349,0.5751,0.8087,-0.0067,0.0055,0.0086,
1.303989,-0.1219,0.5712,0.8135,-0.0226,-0.0067,0.0104,
1.406583,-0.1297,0.5653,0.8304,0.0018,-0.0226,-0.0012,
1.505303,-0.1200,0.5722,0.8319,0.0226,-0.0324,0.0012,
1.606633,-0.1292,0.5727,0.8341,0.0208,-0.0709,-0.0348,
1.707259,-0.1236,0.5741,0.8177,-0.0293,0.0122,-0.0177,
1.808218,-0.1178,0.5648,0.8394,-0.0153,0.0244,0.0049,
