
time,gFx,gFy,gFz,wx,wy,wz,
0.098194,-0.7669,0.6203,0.0972,-0.0660,-0.2651,0.0177,
0.198046,-0.7798,0.6203,0.1935,-0.1130,-0.6353,0.0189,
0.298818,-0.7745,0.6301,0.2072,0.0031,-0.0623,0.0238,
0.399091,-0.7544,0.6320,0.1454,-0.0037,0.6390,0.0153,
0.499182,-0.7845,0.6430,0.1664,0.0562,0.1319,0.0238,
0.599805,-0.7808,0.6310,0.1073,0.0922,-0.0825,0.0330,
0.700066,-0.7549,0.6396,0.1246,-0.0171,-0.0348,0.0257,
0.801407,-0.7908,0.6393,0.1500,0.1558,-0.0073,-0.0397,
0.901936,-0.7657,0.6357,0.1107,-0.0031,-0.0739,-0.0318,
1.001993,-0.7752,0.6293,0.0540,-0.0226,0.1093,-0.0043,
1.101953,-0.7681,0.6367,0.0511,-0.0654,0.1295,0.0293,
1.202461,-0.7771,0.6479,0.0672,0.1093,0.1203,0.0318,
1.303157,-0.7762,0.6401,0.0770,0.0073,0.0605,0.0220,
1.403224,-0.7713,0.6457,0.0774,-0.0098,0.0623,-0.0275,
1.504697,-0.7847,0.6318,0.0677,0.0043,0.1814,-0.0965,
1.604864,-0.7964,0.6240,0.0884,0.0287,0.0489,-0.1228,
1.704732,-0.7981,0.6149,0.0718,0.0593,-0.2437,-0.1643,
1.807721,-0.8172,0.5912,0.0298,0.1032,-0.1411,-0.0916,
1.907482,-0.8043,0.6110,0.0181,-0.0354,0.0806,0.0293,
2.007260,-0.8140,0.6000,0.0584,0.0049,0.1368,-0.0336,
