
time,gFx,gFy,gFz,wx,wy,wz,
0.098085,-0.0398,0.8634,0.5155,0.0947,0.0751,0.0079,
0.199162,0.0281,0.8724,0.4722,0.0098,0.1014,0.0550,
0.299269,-0.0071,0.8751,0.5047,0.0086,0.1014,-0.0128,
0.400031,-0.0359,0.8849,0.4659,-0.0006,0.0367,-0.0122,
0.500295,-0.0447,0.8771,0.4762,-0.0024,0.0562,-0.0012,
0.601168,-0.0225,0.8812,0.4942,-0.0452,-0.0037,0.0110,
0.701884,-0.0335,0.8727,0.5072,-0.0195,-0.0257,0.0049,
0.802699,-0.0379,0.8712,0.5025,0.0043,-0.0189,-0.0018,
0.902727,-0.0271,0.8705,0.5133,-0.0122,-0.0171,0.0116,
1.003575,-0.0215,0.8663,0.5040,0.0031,-0.0128,0.0049,
1.103812,-0.0313,0.8705,0.5047,-0.0031,0.0043,-0.0018,
1.203727,-0.0232,0.8710,0.4915,-0.0104,0.0122,0.0024,
1.304392,-0.0257,0.8646,0.5045,-0.0128,-0.0073,0.0098,
1.405230,0.0017,0.8702,0.4649,-0.0721,-0.1075,0.0397,
1.505987,-0.0012,0.8644,0.5624,-0.0421,-0.0550,-0.0519,
1.606812,-0.0794,0.8624,0.4989,-0.0843,-0.0641,0.0073,
1.707485,-0.0066,0.8570,0.5470,-0.0440,0.0140,0.0489,
1.808014,0.0195,0.8546,0.5502,-0.0385,-0.0043,-0.0012,
1.909060,-0.0232,0.8558,0.5387,0.0330,-0.0067,-0.0214,
2.010436,-0.0274,0.8604,0.5343,0.0318,-0.0086,0.0110,
2.110084,-0.0127,0.8644,0.5832,0.0232,0.0519,-0.0153,
2.212444,-0.0474,0.8644,0.4940,0.0672,0.0641,0.0092,
2.312533,0.0132,0.8707,0.4840,0.0238,0.0556,0.0354,
2.413138,-0.0037,0.8734,0.4784,0.0641,0.0379,-0.0342,
2.512724,-0.0562,0.8690,0.4652,0.0415,-0.0067,-0.0147,
2.612459,-0.0122,0.8763,0.4803,0.0073,-0.0330,0.0312,
