
time,gFx,gFy,gFz,wx,wy,wz,
0.097277,-0.2458,0.8724,0.4095,0.0586,0.0134,-0.0305,
0.197288,-0.2729,0.8817,0.3955,0.0330,0.0800,-0.0764,
0.297439,-0.2841,0.8878,0.4019,0.0037,-0.0574,-0.0024,
0.397560,-0.2704,0.8829,0.3911,-0.0104,0.0006,0.0012,
0.497855,-0.2832,0.8824,0.4190,-0.0415,-0.1155,0.0189,
0.598331,-0.2656,0.8797,0.3972,0.0043,-0.0092,0.0128,
0.699897,-0.2656,0.8778,0.4033,-0.0232,-0.0177,0.0049,
0.799804,-0.2709,0.8824,0.4043,0.0098,-0.0043,0.0092,
0.899833,-0.2731,0.8824,0.4146,-0.0134,-0.0226,0.0189,
1.000682,-0.2636,0.8815,0.4041,-0.0464,-0.0318,0.0104,
1.100933,-0.2629,0.8822,0.4170,0.0287,0.0134,-0.0037,
1.201300,-0.2634,0.8788,0.4041,0.0031,-0.0073,-0.0110,
1.301619,-0.2678,0.8844,0.4136,0.0214,0.0348,-0.0116,
1.401516,-0.2780,0.8802,0.4048,0.0269,-0.0061,-0.0122,
1.503755,-0.2839,0.8839,0.4097,0.0354,-0.0519,-0.0061,
1.605530,-0.2714,0.8810,0.3865,0.0140,-0.0055,0.0037,
1.706326,-0.2761,0.8815,0.4068,-0.0159,0.0073,0.0079,
1.806657,-0.2717,0.8815,0.3887,-0.0702,0.0092,0.0098,
1.907107,-0.2890,0.8810,0.4070,-0.1240,0.0458,0.0415,
2.007685,-0.2653,0.8736,0.4261,-0.0654,0.0275,0.0690,
2.108699,-0.2573,0.8695,0.4266,-0.0611,-0.0073,0.0257,
2.209364,-0.2612,0.8768,0.4361,-0.0153,-0.0049,0.0098,
2.310223,-0.2734,0.8751,0.4168,-0.0012,0.0745,0.0055,
2.410246,-0.2575,0.8717,0.4380,0.0312,-0.0018,-0.0012,
