
time,gFx,gFy,gFz,wx,wy,wz,
0.098549,-0.0613,0.9037,0.4065,0.0599,0.1478,0.0092,
0.198479,-0.0892,0.9110,0.3855,0.0171,0.2706,-0.0672,
0.298505,-0.1102,0.9064,0.4121,-0.1185,0.0867,-0.0354,
0.398860,-0.1307,0.9076,0.4735,-0.0086,-0.0800,-0.0110,
0.499164,-0.1109,0.9093,0.4053,0.0061,-0.0373,-0.0128,
0.599898,-0.1129,0.9086,0.4349,-0.0519,-0.0635,0.0116,
0.700414,-0.1190,0.9139,0.4246,0.0312,-0.1283,0.0403,
0.800763,-0.0923,0.9037,0.4649,0.0776,-0.1692,0.0684,
0.900731,-0.0811,0.9110,0.3963,0.1460,-0.0342,0.0250,
1.001391,-0.0762,0.9159,0.3862,0.0128,-0.0574,0.0367,
1.102846,-0.0755,0.9086,0.4002,-0.0183,-0.0110,0.0238,
1.201674,-0.0581,0.8968,0.3953,-0.0611,0.0257,-0.0257,
1.302211,-0.0933,0.9298,0.4398,-0.0977,-0.0092,-0.0220,
1.403089,-0.0735,0.9098,0.4104,0.0330,-0.0086,0.0018,
1.504038,-0.0784,0.9108,0.3924,-0.1301,-0.0434,-0.0275,
1.604694,-0.0792,0.9054,0.4559,-0.0238,-0.0593,0.0140,
1.705260,-0.0630,0.9010,0.3946,0.0580,0.0067,0.0183,
1.804596,-0.0806,0.9071,0.4273,-0.0623,0.0092,-0.0037,
1.905684,-0.0757,0.9064,0.4192,-0.0195,0.0305,0.0018,
2.005473,-0.0755,0.9054,0.4354,0.0079,-0.0214,0.0147,
