
time,gFx,gFy,gFz,wx,wy,wz,
0.098190,-0.0371,0.9237,0.3699,0.0538,0.0812,0.0238,
0.197975,-0.0428,0.9174,0.3357,0.0000,0.2749,-0.0098,
0.298218,-0.0701,0.9254,0.4038,-0.1350,0.3604,-0.0147,
0.398269,-0.0977,0.9347,0.4012,-0.0140,0.0568,-0.0092,
0.498483,-0.0870,0.9198,0.3828,-0.0134,0.0043,-0.0312,
0.599014,-0.0816,0.9191,0.3840,-0.0880,-0.0140,-0.0342,
0.699999,-0.0914,0.9181,0.4268,-0.0385,-0.1063,0.0073,
0.800734,-0.0811,0.9169,0.3853,-0.0104,-0.0605,-0.0006,
0.900538,-0.0882,0.9166,0.4241,-0.1045,-0.0525,-0.0122,
1.000808,-0.0809,0.9078,0.4156,0.0373,-0.0293,0.0165,
1.101477,-0.0738,0.9108,0.4131,-0.0257,-0.0721,-0.0055,
1.201581,-0.0777,0.9135,0.4024,-0.0177,0.0348,0.0000,
1.301989,-0.0865,0.9105,0.4224,-0.0782,0.0086,0.0024,
1.402636,-0.0794,0.9037,0.4344,-0.0275,-0.0018,0.0006,
1.503465,-0.0860,0.9096,0.4192,-0.0275,-0.0073,-0.0055,
1.603128,-0.0914,0.9103,0.4463,-0.0263,-0.0037,0.0049,
1.703956,-0.0767,0.9081,0.4143,0.0476,-0.0342,0.0086,
1.804828,-0.0804,0.9061,0.4187,-0.0483,-0.0128,-0.0195,
1.905956,-0.0936,0.9054,0.4554,-0.0721,-0.0483,-0.0531,
2.006149,-0.0872,0.9083,0.4297,-0.0147,-0.0263,-0.0067,
2.107102,-0.0796,0.8998,0.4209,-0.0434,0.0116,-0.0049,
2.205801,-0.0911,0.9005,0.4598,-0.1527,-0.0715,-0.0220,
