
time,gFx,gFy,gFz,wx,wy,wz,
0.096883,-0.1881,0.8578,0.4481,0.2401,0.1643,-0.0403,
0.196835,-0.2428,0.8790,0.4234,0.1057,0.1790,-0.0922,
0.297121,-0.2397,0.8832,0.4292,0.0037,-0.0195,-0.0122,
0.397639,-0.2223,0.8736,0.4212,-0.0195,0.0018,0.0024,
0.497543,-0.2311,0.8822,0.4451,-0.0593,-0.0470,0.0049,
0.598419,-0.2165,0.8710,0.4354,0.0177,-0.0373,0.0189,
0.698585,-0.2218,0.8778,0.4444,-0.0428,-0.0476,0.0116,
0.799347,-0.2255,0.8756,0.4432,0.0031,-0.0079,0.0024,
0.899558,-0.2064,0.8710,0.4366,-0.0104,-0.0043,0.0305,
1.000981,-0.2128,0.8768,0.4617,0.0067,-0.0794,0.0208,
1.100225,-0.2086,0.8685,0.4393,-0.0012,-0.0134,-0.0055,
1.200920,-0.2191,0.8859,0.4417,-0.0586,0.0519,-0.0397,
1.301644,-0.2284,0.8746,0.4529,0.0629,0.0525,-0.0305,
1.401372,-0.2314,0.8744,0.4346,0.0476,0.0024,-0.0098,
1.502709,-0.2250,0.8780,0.4459,0.0391,-0.0147,-0.0104,
1.603160,-0.2211,0.8788,0.4288,0.0360,-0.0324,0.0147,
1.703423,-0.2331,0.8753,0.3972,-0.1020,-0.1258,0.0550,
1.805262,-0.1986,0.8553,0.4796,-0.1649,0.0367,0.0440,
1.905514,-0.1976,0.8602,0.4762,-0.0226,0.0110,0.0116,
2.005620,-0.2189,0.8688,0.4630,-0.0287,0.0110,0.0000,
2.104718,-0.2157,0.8688,0.4610,-0.0819,-0.0092,-0.0037,
