
time,gFx,gFy,gFz,wx,wy,wz,
0.097394,-0.1134,0.6528,0.7605,0.0342,0.0501,0.0086,
0.197260,-0.1283,0.6533,0.7788,0.0086,0.1374,0.0208,
0.297642,-0.1375,0.6601,0.7317,-0.1234,0.1649,0.0415,
0.397919,-0.1204,0.6450,0.7740,-0.0312,0.0819,0.0232,
0.498076,-0.1336,0.6481,0.7762,-0.0067,-0.0324,-0.0128,
0.598930,-0.1344,0.6484,0.7417,0.0159,-0.0312,-0.0122,
0.699397,-0.1412,0.6452,0.7613,0.0140,-0.0275,-0.0018,
0.799370,-0.1309,0.6577,0.7486,0.0269,-0.0476,0.0067,
0.900786,-0.1336,0.6528,0.7437,-0.0495,0.0428,0.0043,
1.001091,-0.1297,0.6511,0.7644,-0.0012,0.0128,-0.0006,
1.101190,-0.1317,0.6469,0.7505,-0.0324,0.0354,0.0122,
1.201415,-0.1385,0.6418,0.7666,-0.0049,-0.0159,-0.0037,
1.302198,-0.1344,0.6523,0.7622,-0.0171,-0.0073,0.0092,
1.402510,-0.1341,0.6440,0.7766,0.0159,-0.0098,-0.0116,
1.502970,-0.1314,0.6503,0.7591,0.0348,-0.0385,-0.0147,
1.603065,-0.1287,0.6525,0.7542,-0.0202,-0.0171,0.0006,
1.703961,-0.1297,0.6491,0.7630,-0.0153,-0.0232,0.0061,
1.805132,-0.1180,0.6445,0.7757,-0.0324,-0.0629,-0.0195,
1.904897,-0.1234,0.6459,0.7456,0.0061,-0.0586,-0.0110,
2.005031,-0.1173,0.6440,0.7835,-0.0110,-0.0360,-0.0037,
2.106723,-0.1471,0.6440,0.7432,-0.0092,-0.0293,-0.0220,
2.205525,-0.1102,0.6499,0.7603,-0.0055,0.0244,0.0116,
