
time,gFx,gFy,gFz,wx,wy,wz,
0.097707,-0.4222,0.8837,-0.2231,-0.0599,0.1203,-0.0049,
0.198023,-0.4124,0.8819,-0.2533,-0.1558,0.2242,0.0232,
0.298002,-0.4129,0.8827,-0.2079,-0.1985,0.1998,-0.0171,
0.398019,-0.4190,0.8783,-0.1947,-0.1747,0.1900,-0.0507,
0.498173,-0.4288,0.8883,-0.2069,-0.0238,-0.0385,-0.0434,
0.598631,-0.4207,0.8829,-0.1864,-0.0287,0.0122,-0.0281,
0.699171,-0.4136,0.8802,-0.1981,0.0996,-0.1252,0.0086,
0.799505,-0.4310,0.8900,-0.1903,0.0012,-0.1985,0.0171,
0.899346,-0.4170,0.8775,-0.2235,0.1026,-0.0684,0.0244,
0.999470,-0.4153,0.8805,-0.2331,0.0892,-0.1918,0.0275,
1.099990,-0.4241,0.8797,-0.2169,0.0544,-0.1185,0.0391,
1.200273,-0.4214,0.8810,-0.2328,-0.0721,0.0550,-0.0195,
1.300852,-0.4354,0.8846,-0.2431,-0.0678,0.0580,-0.0116,
1.400936,-0.4217,0.8788,-0.2072,-0.0397,0.0098,-0.0092,
1.501319,-0.4214,0.8868,-0.2118,-0.0849,0.0501,-0.0037,
1.602670,-0.4241,0.8868,-0.1854,-0.0330,0.0690,0.0110,
1.703207,-0.4197,0.8871,-0.1937,-0.0086,-0.0409,0.0226,
1.802855,-0.4244,0.8839,-0.2018,-0.0073,-0.0232,0.0116,
1.902826,-0.4256,0.8873,-0.2103,0.0629,-0.1283,0.0049,
2.003231,-0.4195,0.8807,-0.2042,0.1179,-0.0727,-0.0012,
2.105775,-0.4170,0.8829,-0.2086,0.1179,-0.3103,-0.0232,
2.204475,-0.4393,0.8859,-0.2172,0.2004,-0.1765,0.0128,
2.304817,-0.4373,0.8604,-0.2614,0.0580,0.0348,0.0159,
2.403828,-0.4373,0.8656,-0.2020,0.0544,0.0935,-0.0086,
