
time,gFx,gFy,gFz,wx,wy,wz,
0.097284,-0.0142,0.4593,0.8370,0.3305,0.7147,0.5192,
0.197249,0.0059,0.5069,0.9445,0.0855,0.3958,0.1790,
0.297369,-0.0882,0.5443,0.7297,-0.0446,0.2474,-0.7361,
0.397392,-0.2497,0.4735,0.8732,0.1460,0.3409,-0.5266,
0.497514,-0.3103,0.4696,0.8482,-0.0660,0.2303,-0.2407,
0.598336,-0.3086,0.4759,0.8854,0.0800,-0.2126,0.2236,
0.699077,-0.1588,0.5052,0.8074,0.2150,-0.4087,0.4142,
0.799386,-0.0953,0.5426,0.8556,0.0483,-0.0825,-0.0654,
0.899511,-0.1757,0.5148,0.8502,-0.0910,-0.0299,-0.1350,
0.999470,-0.2179,0.5184,0.8944,0.0757,-0.0348,0.1124,
1.100017,-0.1678,0.5275,0.8734,0.5418,-0.2309,0.2822,
1.205571,-0.0454,0.5822,0.6980,0.0171,0.0391,0.3525,
1.305345,-0.0718,0.5565,0.8372,-0.3506,0.0556,-0.0195,
1.406897,-0.1033,0.5499,0.8917,-0.1930,0.0092,-0.0348,
1.508175,-0.0858,0.5424,0.8622,-0.0574,0.2297,-0.1600,
1.608343,-0.1454,0.5126,0.8580,-0.0385,0.1442,-0.2828,
1.709413,-0.2304,0.4823,0.8946,-0.1032,0.1717,-0.2059,
1.809697,-0.2318,0.4857,0.8238,-0.0122,-0.0562,0.0281,
1.911814,-0.1703,0.5016,0.8729,0.0336,-0.0421,0.0929,
2.012407,-0.1539,0.5072,0.8333,-0.0470,-0.0843,-0.0287,
2.112699,-0.1818,0.4977,0.8055,-0.2633,-0.0922,-0.0660,
2.213335,-0.1327,0.5162,1.0095,0.2315,-0.6475,-0.0764,
2.314164,-0.1217,0.5123,0.8363,0.7880,-0.3793,-0.4759,
2.414855,-0.1268,0.5411,0.7862,-0.1069,-0.4111,-0.2224,
2.515085,-0.0872,0.5116,0.8419,-0.3457,-0.4227,-0.2175,
2.615299,-0.0156,0.4879,0.8556,-0.3427,-0.5412,0.0666,
2.715290,0.0386,0.4564,0.9799,-0.5559,-0.2584,-0.1655,
2.815281,0.0252,0.4368,0.9328,0.3665,0.2627,0.1515,
2.915046,-0.0086,0.4244,0.8678,-0.2743,-0.1845,0.0275,
