
time,gFx,gFy,gFz,wx,wy,wz,
0.097374,-0.2590,0.8685,-0.3975,0.1808,0.4087,0.2755,
0.197212,-0.2326,0.8702,-0.4517,0.1894,0.3677,0.1851,
0.297482,-0.2157,0.8817,-0.4405,0.0770,0.1527,0.0483,
0.397578,-0.2201,0.8815,-0.4498,0.0861,-0.0446,-0.0373,
0.497730,-0.2152,0.8641,-0.4576,-0.0415,-0.1765,-0.0770,
0.598706,-0.2253,0.8553,-0.4583,-0.0556,-0.0794,0.0110,
0.698968,-0.2228,0.8631,-0.4322,-0.0354,-0.0519,-0.0049,
0.799741,-0.2494,0.8670,-0.4434,-0.0214,-0.1002,-0.0922,
0.900095,-0.2421,0.8700,-0.4285,-0.0788,-0.0189,-0.0202,
1.001119,-0.2489,0.8607,-0.4427,-0.0159,0.0611,0.0049,
1.101746,-0.2323,0.8680,-0.4322,0.0458,0.0586,0.0556,
1.205910,-0.2487,0.8695,-0.4290,0.0421,0.0214,0.0415,
1.304531,-0.2443,0.8651,-0.4319,0.0092,-0.0043,-0.0067,
1.404313,-0.2463,0.8656,-0.4432,-0.0226,-0.0360,-0.0110,
1.504464,-0.2377,0.8656,-0.4366,-0.0287,-0.1588,-0.0764,
1.605222,-0.2695,0.8624,-0.4354,-0.0904,-0.2486,-0.1552,
1.705816,-0.2917,0.8673,-0.3894,-0.1619,-0.3971,-0.1637,
1.805895,-0.3254,0.8541,-0.3836,-0.0776,-0.2553,-0.0874,
1.907341,-0.2959,0.8702,-0.3787,0.0794,-0.1203,-0.0379,
2.007267,-0.3235,0.8805,-0.3552,-0.0916,-0.0464,-0.0220,
