
time,gFx,gFy,gFz,wx,wy,wz,
0.097805,-0.3457,0.8658,-0.3572,0.0525,0.0727,0.0745,
0.197868,-0.3349,0.8575,-0.3716,-0.0898,0.2804,0.0495,
0.297785,-0.3103,0.8563,-0.3635,-0.1894,0.2847,-0.0367,
0.398032,-0.3391,0.8819,-0.3391,-0.0183,0.2114,-0.0269,
0.498352,-0.3247,0.8832,-0.3203,-0.0684,0.0226,-0.0202,
0.598935,-0.3281,0.8881,-0.3303,0.0409,-0.0379,0.0214,
0.700277,-0.3186,0.8761,-0.3557,0.0214,-0.0238,0.0250,
0.800108,-0.3191,0.8797,-0.3430,0.0153,-0.0452,0.0061,
0.900875,-0.3347,0.8824,-0.3435,0.0220,-0.0067,0.0122,
1.001467,-0.3274,0.8832,-0.3379,0.0305,-0.1558,0.0287,
1.101725,-0.3252,0.8775,-0.3577,0.0709,-0.0886,0.0373,
1.202048,-0.3225,0.8717,-0.3711,-0.0605,0.0593,-0.0122,
1.302187,-0.3240,0.8812,-0.3667,-0.1038,0.1552,-0.0519,
1.402151,-0.3291,0.8827,-0.3254,-0.0489,0.1723,-0.0330,
1.503686,-0.3200,0.8851,-0.3398,-0.0354,0.0379,-0.0226,
1.605182,-0.3232,0.8795,-0.3364,0.0043,0.0678,-0.0024,
1.705652,-0.3279,0.8851,-0.3393,0.0104,-0.0721,-0.0140,
1.806528,-0.3144,0.8749,-0.3401,0.1301,-0.0202,0.0086,
1.905807,-0.3161,0.8675,-0.3291,0.0385,-0.1399,-0.0067,
2.006805,-0.3457,0.8788,-0.3513,0.0550,-0.1142,-0.0538,
2.107681,-0.3545,0.8729,-0.3525,0.0996,-0.1643,0.0110,
2.208134,-0.3340,0.8609,-0.3838,0.0299,0.0055,0.0128,
2.307678,-0.3440,0.8634,-0.3090,-0.0745,0.0202,-0.0055,
