
time,gFx,gFy,gFz,wx,wy,wz,
0.098817,-0.4483,0.8644,-0.2358,0.0397,0.0819,0.0049,
0.198702,-0.4417,0.8631,-0.2744,0.0513,0.3036,0.0336,
0.298776,-0.4351,0.8499,-0.2741,-0.0745,0.2248,-0.0318,
0.399084,-0.4322,0.8619,-0.2692,-0.0733,0.2010,-0.0476,
0.499529,-0.4400,0.8568,-0.2643,-0.0739,0.0953,-0.0403,
0.599643,-0.4468,0.8636,-0.2636,-0.0018,-0.0226,0.0000,
0.699915,-0.4422,0.8622,-0.2651,0.0709,-0.0629,0.0354,
0.800697,-0.4415,0.8526,-0.2692,-0.0086,-0.0244,0.0104,
0.900419,-0.4380,0.8626,-0.2802,-0.0226,-0.0379,0.0275,
1.001124,-0.4498,0.8568,-0.2541,0.0305,0.0147,0.0434,
1.101134,-0.4410,0.8644,-0.2538,0.0544,-0.1820,0.0507,
1.201212,-0.4214,0.8612,-0.2788,-0.0092,-0.0073,0.0177,
1.301702,-0.4341,0.8592,-0.2629,-0.0195,0.1118,-0.0012,
1.401669,-0.4417,0.8658,-0.2597,-0.0745,0.0293,0.0134,
1.502013,-0.4256,0.8656,-0.2712,-0.0055,0.1362,0.0073,
1.602194,-0.4224,0.8763,-0.2475,-0.0305,0.1374,0.0000,
1.702493,-0.4368,0.8663,-0.2472,0.0446,0.0770,0.0446,
1.806621,-0.4483,0.8512,-0.2968,0.1252,-0.2761,0.0690,
1.903553,-0.4314,0.8446,-0.3003,0.0825,-0.2749,0.0715,
2.003705,-0.4256,0.8580,-0.2778,-0.0232,-0.2877,-0.0177,
2.103905,-0.4349,0.8646,-0.2380,0.0880,-0.2120,-0.0330,
2.204160,-0.4468,0.8626,-0.2380,0.1234,-0.2395,0.0031,
2.304218,-0.4642,0.8514,-0.3137,0.2566,0.0098,0.0348,
2.404040,-0.4468,0.8485,-0.2827,-0.0134,-0.0629,0.0165,
