
time,gFx,gFy,gFz,wx,wy,wz,
0.098784,-0.0767,0.8258,0.5568,-0.0403,0.0012,0.0202,
0.200111,-0.0684,0.8343,0.5641,0.0776,-0.0421,0.0428,
0.299816,-0.0779,0.8360,0.5145,0.0489,0.0000,-0.0171,
0.401828,-0.0848,0.8355,0.5778,-0.0538,0.0061,0.0043,
0.499968,-0.0757,0.8270,0.5658,-0.0134,0.0037,0.0165,
0.601423,-0.0711,0.8336,0.5729,0.0165,0.0061,0.0195,
0.701590,-0.0679,0.8304,0.5563,-0.0110,0.0006,-0.0183,
0.803610,-0.0794,0.8331,0.5502,0.0373,-0.0018,-0.0006,
0.906464,-0.0765,0.8333,0.5480,-0.0593,0.0147,0.0367,
1.006648,-0.0738,0.8302,0.5629,-0.0098,0.0171,0.0312,
1.108511,-0.0647,0.8284,0.5607,-0.0073,0.0214,0.0086,
1.208745,-0.0677,0.8277,0.5734,-0.0312,0.0153,-0.0018,
1.308277,-0.0772,0.8258,0.5516,-0.0599,0.0861,-0.0220,
1.409173,-0.0850,0.8231,0.5744,0.0128,0.0043,-0.0055,
1.509731,-0.0858,0.8248,0.5661,-0.0098,0.0018,-0.0049,
1.610162,-0.0843,0.8253,0.5727,0.0171,0.0177,-0.0073,
1.711166,-0.0901,0.8231,0.5797,0.0024,0.0440,-0.0012,
1.812374,-0.0931,0.8243,0.5771,-0.0073,0.0116,-0.0073,
1.913469,-0.0923,0.8206,0.5734,-0.0122,-0.0024,-0.0012,
2.014114,-0.0936,0.8216,0.5746,-0.0238,0.0061,-0.0079,
2.114477,-0.0945,0.8204,0.5727,-0.0232,-0.0037,0.0116,
2.215390,-0.0931,0.8297,0.5626,0.0397,-0.0128,0.0147,
2.316367,-0.0892,0.8319,0.5805,0.1032,-0.0073,-0.0165,
2.417125,-0.0914,0.8280,0.5595,0.0232,-0.0092,0.0073,
2.517275,-0.0897,0.8292,0.5675,-0.0073,0.0031,0.0061,
2.616123,-0.0906,0.8258,0.5663,-0.0556,0.0006,-0.0043,
2.716602,-0.0904,0.8280,0.5453,0.0721,0.0006,-0.0043,
