
time,gFx,gFy,gFz,wx,wy,wz,
0.097473,-0.4300,0.8761,-0.2284,0.0379,0.0287,0.0312,
0.197527,-0.4207,0.8702,-0.2538,0.0147,0.3140,0.0073,
0.297964,-0.4156,0.8712,-0.2832,-0.0593,0.2779,-0.0250,
0.397760,-0.4112,0.8761,-0.2433,-0.0574,0.1234,-0.0379,
0.498707,-0.4131,0.8741,-0.2558,-0.0220,0.0794,-0.0128,
0.599050,-0.4258,0.8824,-0.2529,-0.0024,-0.0727,0.0031,
0.699257,-0.4197,0.8697,-0.2575,0.0702,-0.0214,0.0104,
0.801538,-0.4214,0.8736,-0.2558,0.0531,-0.0764,0.0073,
0.902469,-0.4178,0.8690,-0.2551,0.0617,0.0073,0.0128,
1.002738,-0.4109,0.8678,-0.2597,0.0757,-0.1118,0.0287,
1.103024,-0.4141,0.8705,-0.2665,-0.0305,0.0415,0.0086,
1.203231,-0.4209,0.8648,-0.2858,-0.0440,0.0983,-0.0153,
1.303681,-0.4175,0.8710,-0.2573,-0.0538,0.0593,-0.0006,
1.403947,-0.4244,0.8783,-0.2502,-0.0122,0.0312,-0.0049,
1.504925,-0.4183,0.8705,-0.2724,0.0171,-0.0379,0.0250,
1.606444,-0.4163,0.8707,-0.2370,0.0098,-0.0971,0.0165,
1.706531,-0.4185,0.8727,-0.2529,0.0092,-0.0623,0.0238,
1.807611,-0.4134,0.8717,-0.2458,0.0067,-0.0672,0.0183,
1.907562,-0.4234,0.8746,-0.2419,0.0996,-0.1295,0.0238,
2.008288,-0.4236,0.8727,-0.2499,0.1069,-0.2040,0.0458,
2.108941,-0.4165,0.8714,-0.2673,0.0580,-0.1203,0.0330,
2.209634,-0.4297,0.8714,-0.2511,-0.1057,-0.0330,-0.0012,
