
time,gFx,gFy,gFz,wx,wy,wz,
0.097475,-0.4119,0.8558,-0.3684,0.0000,0.1912,0.0904,
0.197285,-0.3906,0.8473,-0.3501,0.0079,0.2248,0.0794,
0.297406,-0.3621,0.8409,-0.3814,-0.1087,0.1863,0.0379,
0.397533,-0.3777,0.8507,-0.3669,-0.1399,0.2279,-0.0360,
0.497726,-0.3733,0.8614,-0.3643,-0.0428,0.1649,-0.0489,
0.598322,-0.3687,0.8663,-0.3081,0.0183,-0.0464,0.0147,
0.698602,-0.3621,0.8499,-0.3955,0.0183,-0.0342,0.0373,
0.798336,-0.3687,0.8565,-0.3633,0.0428,-0.0489,0.0134,
0.899894,-0.3701,0.8529,-0.3618,-0.0312,-0.0061,-0.0049,
1.000766,-0.3694,0.8617,-0.3564,-0.0287,0.0110,-0.0067,
1.102184,-0.3699,0.8585,-0.3635,0.0086,0.0757,-0.0336,
1.200804,-0.3721,0.8531,-0.3792,-0.0104,0.0299,0.0024,
1.304051,-0.3669,0.8507,-0.3550,-0.0299,0.1020,-0.0226,
1.402521,-0.3733,0.8551,-0.3733,-0.0104,0.0385,-0.0116,
1.504279,-0.3750,0.8575,-0.3494,-0.0079,-0.0128,-0.0031,
1.604642,-0.3745,0.8541,-0.3616,0.0049,-0.0507,-0.0073,
1.705220,-0.3687,0.8504,-0.3635,-0.0012,-0.0360,-0.0006,
1.805078,-0.3806,0.8556,-0.3440,0.0202,-0.1411,-0.0079,
1.906596,-0.3892,0.8497,-0.3418,0.0709,-0.1747,0.0208,
2.007486,-0.3845,0.8451,-0.3430,0.0623,-0.3519,0.0202,
2.107733,-0.4031,0.8477,-0.3638,0.1417,-0.2022,0.0336,
2.208106,-0.3904,0.8389,-0.3572,0.0061,0.0171,0.0061,
2.308731,-0.4085,0.8475,-0.3411,-0.0580,0.0599,-0.0208,
2.409342,-0.4065,0.8546,-0.3384,-0.0238,-0.0238,0.0171,
2.509841,-0.4014,0.8460,-0.3435,-0.0018,-0.1051,0.0244,
2.609541,-0.3968,0.8387,-0.3279,0.0452,0.0434,-0.0165,
2.709472,-0.3936,0.8556,-0.3073,-0.0428,-0.1118,0.0275,
