
time,gFx,gFy,gFz,wx,wy,wz,
0.098682,-0.2807,0.8697,-0.4092,-0.0043,0.0678,0.2132,
0.198250,-0.2257,0.8761,-0.4270,0.0867,0.3592,0.2468,
0.298184,-0.2507,0.8658,-0.4126,-0.0874,0.0238,-0.0440,
0.398502,-0.2250,0.8873,-0.4241,0.0531,0.1466,0.0965,
0.498500,-0.2318,0.8692,-0.4412,0.0049,-0.0140,0.0312,
0.599349,-0.2370,0.8658,-0.4341,0.0421,0.0464,0.0257,
0.699472,-0.2318,0.8668,-0.4295,0.0360,0.0000,0.0049,
0.800331,-0.2372,0.8646,-0.4349,0.0605,-0.0367,-0.0446,
0.904819,-0.2414,0.8626,-0.4537,0.0226,-0.1045,-0.0776,
1.001985,-0.2441,0.8636,-0.4383,0.0006,0.0012,0.0079,
1.101282,-0.2485,0.8636,-0.4449,-0.0232,0.0336,-0.0159,
1.202094,-0.2380,0.8695,-0.4290,0.0183,0.0208,0.0464,
1.302259,-0.2362,0.8741,-0.4366,-0.0446,0.0452,0.0342,
1.403187,-0.2345,0.8710,-0.4317,0.0159,-0.0214,-0.0195,
1.504813,-0.2424,0.8685,-0.4280,-0.0024,-0.0910,-0.0446,
1.604688,-0.2446,0.8658,-0.4310,-0.0415,-0.2248,-0.1356,
1.706479,-0.3007,0.8475,-0.4121,-0.0794,-0.5840,-0.4203,
1.807085,-0.3418,0.8641,-0.4290,-0.1075,-0.3079,-0.1955,
1.907110,-0.3538,0.8407,-0.3880,-0.0250,0.1179,0.0495,
2.006452,-0.3555,0.8597,-0.3872,-0.2492,-0.0037,0.0415,
