
time,gFx,gFy,gFz,wx,wy,wz,
0.096649,-0.4195,0.9015,-0.1202,0.0721,0.0428,0.0373,
0.197007,-0.3960,0.8890,-0.1239,-0.0171,0.1264,-0.0018,
0.296811,-0.4175,0.9010,-0.1192,-0.0342,0.4465,-0.0305,
0.397091,-0.4183,0.9130,-0.1065,-0.0953,0.1075,-0.0336,
0.497421,-0.4192,0.9105,-0.1019,-0.0147,-0.0690,0.0006,
0.597853,-0.4068,0.9076,-0.1051,0.0574,-0.0507,0.0220,
0.702079,-0.4038,0.9083,-0.1273,-0.0183,-0.0660,0.0067,
0.802744,-0.4368,0.9010,-0.1002,-0.0024,0.0012,0.0232,
0.906498,-0.4143,0.9066,-0.1253,0.0648,-0.1087,0.0220,
1.007297,-0.4058,0.9044,-0.1263,0.0629,-0.0293,0.0220,
1.106429,-0.4019,0.9032,-0.1180,0.0098,-0.0324,-0.0018,
1.206179,-0.4124,0.9056,-0.1065,-0.0379,0.1136,-0.0269,
1.308291,-0.4158,0.9025,-0.1190,-0.0770,0.1167,-0.0348,
1.408169,-0.4141,0.8988,-0.1346,0.0159,0.1234,-0.0165,
1.510082,-0.4278,0.9000,-0.1109,-0.0195,0.0373,-0.0012,
1.611253,-0.4119,0.9203,-0.1041,0.0012,-0.0373,0.0006,
1.711907,-0.4314,0.9088,-0.1134,0.1087,-0.0996,0.0519,
1.812079,-0.4270,0.8917,-0.1187,0.2046,-0.3958,0.1301,
1.913159,-0.4258,0.8827,-0.0987,0.3036,-0.6524,0.0880,
2.013781,-0.4053,0.9022,-0.2008,0.0550,-0.2639,-0.0079,
2.114181,-0.4026,0.9032,-0.1703,-0.1173,0.2718,-0.0250,
2.213640,-0.4165,0.9100,-0.0784,-0.0990,0.0104,0.0079,
