
time,gFx,gFy,gFz,wx,wy,wz,
0.097987,-0.2829,0.8333,0.4656,-0.0947,0.2871,0.0403,
0.197638,-0.2841,0.8267,0.5604,-0.1112,0.1258,-0.0134,
0.298151,-0.2792,0.8177,0.4774,0.0275,0.2944,-0.0043,
0.398284,-0.2724,0.8155,0.5287,-0.0171,0.0000,0.0159,
0.498427,-0.2670,0.8184,0.5082,0.0189,-0.0757,-0.0018,
0.598883,-0.2800,0.8236,0.5143,0.0507,-0.0922,-0.0006,
0.699291,-0.2778,0.8265,0.5050,0.0122,-0.0415,0.0018,
0.799323,-0.2741,0.8284,0.5067,0.0342,-0.0232,0.0153,
0.900102,-0.2680,0.8280,0.4977,0.0031,-0.0049,-0.0037,
1.000344,-0.2663,0.8282,0.4950,-0.0397,0.0202,-0.0122,
1.100823,-0.2736,0.8248,0.5304,0.0098,-0.0116,0.0104,
1.200983,-0.2729,0.8253,0.4942,-0.0018,-0.0061,-0.0006,
1.301341,-0.2775,0.8255,0.5079,0.0104,0.0086,0.0012,
1.401488,-0.2697,0.8260,0.5106,0.0018,0.0049,-0.0055,
1.502182,-0.2690,0.8253,0.5086,0.0202,-0.0043,0.0006,
1.602722,-0.2619,0.8260,0.4974,0.0519,-0.0501,0.0134,
1.705298,-0.2624,0.8270,0.5086,-0.0183,-0.0562,-0.0006,
1.805660,-0.2629,0.8306,0.4979,0.0153,-0.0159,-0.0012,
1.906982,-0.2599,0.8287,0.5113,-0.0263,-0.0024,0.0037,
2.005961,-0.2580,0.8265,0.5392,0.0202,-0.0330,0.0220,
