
time,gFx,gFy,gFz,wx,wy,wz,
0.097788,-0.1295,0.8724,0.4593,-0.0159,-0.0385,0.0079,
0.197556,-0.1324,0.8859,0.4683,0.0067,0.0495,0.0098,
0.297997,-0.1488,0.8885,0.4964,0.0990,0.1594,-0.0037,
0.398111,-0.1314,0.8983,0.4065,0.2401,0.0855,0.0684,
0.498289,-0.1480,0.9074,0.4021,-0.0476,-0.0617,-0.0037,
0.598814,-0.1468,0.8993,0.4493,-0.0696,-0.0623,-0.0061,
0.699652,-0.1253,0.8988,0.4261,0.0195,0.0153,0.0067,
0.799714,-0.1407,0.8910,0.4493,-0.0128,-0.0122,0.0018,
0.899909,-0.1432,0.8973,0.4441,0.0128,-0.0385,0.0293,
1.002362,-0.1280,0.8983,0.4148,-0.0110,0.0153,-0.0116,
1.100504,-0.1441,0.8961,0.4500,-0.0360,0.0122,-0.0122,
1.200980,-0.1493,0.8968,0.4363,-0.0250,-0.0012,-0.0165,
1.301971,-0.1400,0.8922,0.4275,-0.0086,0.0110,0.0018,
1.401916,-0.1361,0.8961,0.4415,-0.0073,0.0061,0.0079,
1.504126,-0.1363,0.8932,0.4459,-0.0202,-0.0104,-0.0073,
1.607756,-0.1427,0.8988,0.4468,-0.0318,-0.0312,-0.0043,
1.704381,-0.1248,0.8893,0.4581,0.0831,0.0513,0.0250,
1.804773,-0.1334,0.8888,0.4136,0.1625,-0.0189,-0.0202,
1.905463,-0.1385,0.8978,0.4649,-0.0544,-0.0104,-0.0263,
2.004611,-0.1312,0.8951,0.4656,-0.1155,-0.1332,-0.0043,
