
time,gFx,gFy,gFz,wx,wy,wz,
0.097661,-0.3650,0.8150,0.4591,0.0183,0.1020,-0.0024,
0.198012,-0.3779,0.8253,0.4547,0.0183,0.0819,-0.0134,
0.298041,-0.3687,0.8167,0.4466,0.0263,0.0696,0.0147,
0.398422,-0.3819,0.8258,0.4339,-0.0140,0.0678,0.0183,
0.498678,-0.3740,0.8214,0.4522,-0.0617,0.1393,0.0525,
0.599785,-0.3677,0.8214,0.4610,-0.0525,-0.0153,0.0122,
0.700470,-0.3596,0.8187,0.4461,0.0348,-0.0165,-0.0250,
0.802625,-0.3902,0.8255,0.4410,0.0403,-0.0452,-0.0061,
0.902892,-0.3633,0.8223,0.4422,0.0128,-0.0550,0.0116,
1.001863,-0.3779,0.8214,0.4412,0.0263,0.0000,0.0031,
1.104650,-0.3608,0.8155,0.4288,-0.0134,-0.0079,0.0403,
1.205016,-0.3750,0.8238,0.4703,0.0226,-0.0403,0.0263,
1.304974,-0.3711,0.8270,0.4363,0.0360,-0.0244,0.0183,
1.405400,-0.3652,0.8231,0.4456,0.0232,-0.0098,0.0208,
1.507030,-0.3530,0.8280,0.4349,0.0092,-0.0299,0.0220,
1.607473,-0.3604,0.8260,0.4405,-0.0226,-0.0232,-0.0006,
1.708344,-0.3665,0.8270,0.4385,-0.0031,0.0006,0.0147,
1.808641,-0.3562,0.8216,0.4522,-0.0672,-0.0324,0.0189,
1.909970,-0.3503,0.8228,0.4329,-0.0189,0.0757,-0.0116,
2.008742,-0.3569,0.8201,0.4806,-0.0470,-0.0513,-0.0086,
