
time,gFx,gFy,gFz,wx,wy,wz,
0.096930,0.8785,0.4231,-0.1954,0.1191,0.1142,0.0122,
0.197063,0.8868,0.4080,-0.2485,0.4600,0.1869,0.0446,
0.297242,0.8890,0.3960,-0.2726,0.1894,0.1381,0.0538,
0.397365,0.8961,0.3941,-0.2531,-0.0446,0.0250,0.0189,
0.497658,0.8937,0.3892,-0.2416,0.0018,-0.0012,0.0128,
0.598824,0.8920,0.3950,-0.2431,-0.0299,0.0067,0.0165,
0.699407,0.8937,0.3950,-0.2565,0.0599,0.0281,0.0018,
0.799388,0.8946,0.3850,-0.2602,-0.0464,-0.0208,-0.0483,
0.899366,0.9015,0.3853,-0.2304,-0.0318,-0.0195,-0.0269,
0.999817,0.8839,0.4077,-0.2331,0.0336,-0.0037,0.0024,
1.101424,0.8866,0.4046,-0.2460,-0.0538,-0.0330,-0.0061,
1.201172,0.8912,0.4007,-0.2536,0.0147,0.0140,0.0244,
1.300470,0.9015,0.3955,-0.2487,-0.0550,-0.0287,-0.0006,
1.401822,0.8881,0.4053,-0.2367,-0.0660,-0.0519,-0.0189,
1.503038,0.8883,0.4068,-0.2492,-0.0538,-0.0385,-0.0159,
1.603394,0.8898,0.4065,-0.2511,-0.0257,-0.0159,0.0012,
1.704751,0.8895,0.4068,-0.2682,-0.0275,-0.0281,0.0031,
1.804345,0.8805,0.4126,-0.2465,-0.1124,-0.0397,-0.0073,
1.904847,0.8785,0.4236,-0.2380,-0.2291,-0.1228,-0.0757,
2.006325,0.8881,0.4019,-0.2023,-0.0690,-0.0434,-0.0360,
2.106591,0.8744,0.4349,-0.2599,0.0318,-0.0049,-0.0617,
2.205586,0.8695,0.4434,-0.2509,-0.0800,-0.0318,-0.0299,
