
time,gFx,gFy,gFz,wx,wy,wz,
0.098222,0.9052,0.3621,-0.2336,-0.0990,0.1301,0.1185,
0.197869,0.9372,0.3332,-0.2050,-0.0244,0.2346,0.1594,
0.298140,0.9352,0.3303,-0.1981,-0.0525,0.1662,0.0440,
0.399677,0.9364,0.3345,-0.1446,-0.0281,0.0953,0.0660,
0.500393,0.9457,0.3181,-0.1752,0.0079,0.0018,0.0171,
0.600564,0.9438,0.3159,-0.1673,0.0086,-0.0305,0.0098,
0.700425,0.9455,0.3142,-0.1735,0.0183,-0.0299,-0.0641,
0.800918,0.9279,0.3315,-0.1920,-0.0421,-0.0183,-0.0275,
0.901161,0.9242,0.3489,-0.1820,-0.0061,-0.0147,-0.0244,
1.001632,0.9301,0.3374,-0.1771,0.0232,0.0073,0.0110,
1.102124,0.9423,0.3235,-0.1796,-0.0018,-0.0116,0.0092,
1.202269,0.9376,0.3237,-0.1776,0.0122,-0.0165,-0.0232,
1.302475,0.9391,0.3230,-0.1783,0.0159,-0.0415,-0.0421,
1.402672,0.9252,0.3418,-0.1884,-0.0189,-0.0171,-0.0385,
1.503974,0.9257,0.3547,-0.1815,0.0507,-0.0709,-0.0904,
1.603558,0.9103,0.3579,-0.2081,-0.0770,-0.0635,-0.0110,
1.704262,0.9108,0.3494,-0.1776,0.0904,0.0434,0.0208,
1.803479,0.9340,0.3472,-0.1910,-0.0006,0.0104,0.0324,
