
time,gFx,gFy,gFz,wx,wy,wz,
0.097224,-0.0645,0.7459,0.5978,0.5290,0.0531,-0.1460,
0.196978,-0.1888,0.8670,0.4999,0.4765,0.0086,-0.1069,
0.297146,-0.2016,0.8837,0.4285,0.0990,-0.0831,0.0886,
0.397772,-0.1126,0.8226,0.5050,-0.2486,-0.0232,-0.0250,
0.498463,-0.1695,0.8675,0.5751,-0.0568,-0.0177,0.0171,
0.601387,-0.1239,0.8314,0.5165,0.0648,-0.1216,0.0501,
0.699252,-0.1263,0.8399,0.5235,-0.0519,-0.0605,-0.0562,
0.799589,-0.1485,0.8387,0.5145,0.0470,-0.0409,-0.0214,
0.899803,-0.1422,0.8578,0.5482,-0.0073,-0.1857,-0.0043,
0.999845,-0.1266,0.8377,0.5192,0.0574,-0.0092,0.0257,
1.100253,-0.1148,0.8353,0.5304,-0.0458,-0.0458,-0.0507,
1.200307,-0.1097,0.8255,0.5529,-0.0086,-0.1655,-0.0403,
1.301265,-0.1522,0.8780,0.5025,0.0067,0.0055,0.0812,
1.403741,-0.0948,0.8238,0.5343,-0.2242,-0.1112,0.0452,
1.504064,-0.1180,0.8397,0.6025,0.0660,-0.0024,0.0043,
1.604805,-0.1116,0.8262,0.5465,-0.0385,-0.0666,-0.0452,
1.705092,-0.1261,0.8367,0.5382,-0.0519,-0.0305,0.0599,
1.805824,-0.0716,0.8057,0.5922,-0.0330,-0.1509,-0.0354,
1.906142,-0.0987,0.8243,0.5560,0.0360,0.1051,0.0189,
2.005177,-0.0950,0.8236,0.5888,0.0544,0.0892,-0.0116,
