
time,gFx,gFy,gFz,wx,wy,wz,
0.097930,-0.3613,0.6540,0.6880,-0.0965,0.1271,0.0263,
0.198059,-0.3946,0.6635,0.6621,-0.0593,0.0568,0.0770,
0.298123,-0.3635,0.6435,0.6545,-0.0837,0.1362,0.0354,
0.398620,-0.4109,0.6555,0.7158,-0.1857,0.0556,-0.0098,
0.498736,-0.3831,0.6401,0.6745,-0.0238,0.0507,0.0831,
0.599731,-0.3699,0.6315,0.6960,-0.0544,0.0550,0.0476,
0.700148,-0.3677,0.6335,0.6946,0.0134,-0.0043,-0.0140,
0.800358,-0.3728,0.6293,0.6980,0.0855,-0.0440,-0.0128,
0.901820,-0.3816,0.6538,0.6618,0.0495,-0.0629,-0.0434,
1.001972,-0.4099,0.6523,0.6941,0.0446,0.0092,0.0073,
1.102106,-0.3694,0.6381,0.6555,-0.0531,-0.0061,-0.0079,
1.202070,-0.3946,0.6406,0.7148,-0.0165,-0.0104,-0.0367,
1.302910,-0.3840,0.6350,0.6589,0.0562,-0.0611,-0.0354,
1.403196,-0.3960,0.6425,0.6887,0.0220,-0.0238,-0.0116,
1.506430,-0.3762,0.6364,0.6740,-0.0031,-0.0385,0.0134,
1.607873,-0.3848,0.6403,0.6948,0.0354,-0.0648,0.0165,
1.709065,-0.3508,0.6391,0.6660,-0.0055,0.0037,-0.0067,
1.809367,-0.3779,0.6396,0.6938,-0.0348,0.0226,-0.0073,
1.910557,-0.3826,0.6384,0.6833,-0.0092,-0.0031,-0.0067,
2.012859,-0.3975,0.6459,0.6975,0.0116,-0.0440,-0.0110,
2.112154,-0.3665,0.6396,0.6911,0.0128,-0.0837,-0.0226,
2.212576,-0.3767,0.6408,0.6586,-0.0733,-0.0012,-0.0238,
2.312529,-0.3855,0.6435,0.6872,-0.0165,-0.0159,0.0195,
