
time,gFx,gFy,gFz,wx,wy,wz,
0.096991,-0.1168,0.8353,0.5448,0.1393,0.1625,0.0000,
0.197091,-0.1319,0.8355,0.4889,0.0971,0.3647,-0.0916,
0.297138,-0.1820,0.8578,0.5133,0.0757,0.2162,-0.0434,
0.397116,-0.1913,0.8548,0.4972,0.1051,0.3244,-0.0544,
0.497741,-0.2045,0.8604,0.4891,0.0806,0.1949,-0.0140,
0.598221,-0.1918,0.8648,0.4534,0.0672,0.0257,0.0195,
0.698103,-0.2025,0.8607,0.4696,0.0098,0.0195,-0.0165,
0.798619,-0.2074,0.8609,0.4644,-0.0324,-0.0043,-0.0171,
0.898708,-0.2255,0.8648,0.4871,-0.0550,-0.0348,-0.0031,
0.999065,-0.2101,0.8595,0.4818,-0.0086,-0.1161,0.0250,
1.099264,-0.1884,0.8556,0.4742,-0.0568,-0.0018,-0.0061,
1.199789,-0.2042,0.8580,0.4947,-0.0525,-0.0696,-0.0092,
1.299682,-0.2072,0.8565,0.4901,-0.0373,-0.0195,-0.0037,
1.399953,-0.1945,0.8551,0.4964,-0.0629,-0.0458,0.0079,
1.501038,-0.1952,0.8446,0.5177,-0.0825,-0.1045,-0.0012,
1.601503,-0.1928,0.8504,0.5089,-0.0580,-0.0916,0.0018,
1.702732,-0.1788,0.8392,0.5118,-0.1118,-0.0983,0.0031,
1.802876,-0.1752,0.8394,0.5453,-0.0806,-0.0721,-0.0098,
1.903861,-0.1727,0.8338,0.5319,0.0037,-0.0147,0.0147,
2.005319,-0.1693,0.8297,0.5402,-0.0599,-0.0538,0.0000,
2.105715,-0.1761,0.8311,0.5534,-0.0648,-0.0525,0.0049,
2.205904,-0.1554,0.8121,0.5328,-0.0171,-0.0593,0.0373,
2.306241,-0.1693,0.8233,0.5463,-0.1558,-0.0244,-0.0574,
2.407489,-0.1752,0.8189,0.5871,-0.0305,0.0452,-0.0012,
2.506754,-0.1730,0.8150,0.5751,-0.0373,-0.0409,-0.0037,
