
time,gFx,gFy,gFz,wx,wy,wz,
0.098022,-0.4581,0.3972,0.7935,0.0892,0.1655,0.0641,
0.198061,-0.4906,0.4156,0.7869,0.0544,0.2010,0.0165,
0.298199,-0.4908,0.4112,0.7737,0.0171,0.0385,0.0232,
0.398460,-0.5101,0.4214,0.7830,0.0428,0.1087,0.0244,
0.498847,-0.5062,0.4222,0.7710,-0.0086,0.0177,-0.0116,
0.599126,-0.5057,0.4192,0.7830,-0.0067,-0.0049,0.0031,
0.700609,-0.4959,0.4175,0.7693,-0.0214,-0.0134,0.0061,
0.800788,-0.5096,0.4234,0.7771,-0.0061,-0.0446,-0.0183,
0.901289,-0.4918,0.4114,0.7793,-0.0092,-0.0397,-0.0244,
1.001699,-0.4908,0.4192,0.7842,0.0092,-0.0189,0.0067,
1.101434,-0.4947,0.4180,0.7764,0.0153,0.0305,-0.0055,
1.201945,-0.4977,0.4190,0.7749,-0.0067,-0.0012,-0.0067,
1.302363,-0.4945,0.4161,0.7759,0.0037,-0.0214,-0.0055,
1.403055,-0.4969,0.4200,0.7788,0.0024,-0.0116,-0.0073,
1.503683,-0.4884,0.4163,0.7720,-0.0244,-0.0134,0.0092,
1.603823,-0.4908,0.4146,0.7830,0.0092,0.0061,-0.0086,
1.704572,-0.4979,0.4156,0.7869,-0.0153,0.0079,0.0073,
1.806071,-0.4908,0.4131,0.7808,-0.0024,-0.0073,0.0031,
1.905686,-0.4945,0.4151,0.7864,0.0079,0.0140,-0.0049,
2.005963,-0.4930,0.4136,0.7879,-0.0195,-0.0312,0.0043,
2.106147,-0.4935,0.4148,0.7830,0.0006,-0.0147,-0.0079,
2.206824,-0.4947,0.4139,0.7830,0.0006,-0.0855,-0.0476,
2.307708,-0.4764,0.4024,0.8047,0.0232,0.0061,0.0202,
2.406271,-0.5016,0.4280,0.7872,0.0098,0.0232,-0.0226,
2.506725,-0.4730,0.4007,0.7688,-0.0134,-0.0812,0.0348,
