
time,gFx,gFy,gFz,wx,wy,wz,
0.097973,-0.1278,0.8380,0.5235,0.0550,0.2987,0.0428,
0.198349,-0.1830,0.8473,0.4999,0.0660,0.2718,0.0764,
0.298215,-0.1505,0.8375,0.5130,-0.1350,0.0629,0.0428,
0.399551,-0.1549,0.8419,0.5463,-0.0122,0.0562,0.0073,
0.499642,-0.1432,0.8324,0.5077,0.0024,0.0202,0.0000,
0.601901,-0.1463,0.8343,0.5441,-0.0281,-0.0079,-0.0593,
0.702071,-0.1634,0.8458,0.5196,0.0214,-0.0415,-0.0122,
0.802739,-0.1593,0.8370,0.5238,0.0110,0.0043,0.0006,
0.903121,-0.1571,0.8353,0.5299,0.0018,-0.0434,-0.0116,
1.003439,-0.1608,0.8455,0.5360,0.0061,-0.0568,-0.0208,
1.105660,-0.1737,0.8363,0.5143,0.0153,-0.0202,0.0116,
1.203707,-0.1424,0.8343,0.5248,-0.0654,-0.0183,0.0024,
1.304270,-0.1507,0.8336,0.5262,-0.0690,-0.0269,-0.0238,
1.405242,-0.1476,0.8226,0.5514,-0.0910,-0.0470,-0.0037,
1.506350,-0.1542,0.8245,0.5621,-0.0745,-0.0079,0.0018,
1.606101,-0.1644,0.8299,0.5763,-0.1032,-0.0648,-0.0116,
