
time,gFx,gFy,gFz,wx,wy,wz,
0.097155,-0.3288,0.8414,0.4461,0.2175,0.1497,0.0281,
0.197248,-0.3286,0.8529,0.3970,0.2138,0.0898,0.0257,
0.297472,-0.3313,0.8624,0.3665,0.0593,0.0574,-0.0012,
0.397509,-0.3315,0.8587,0.3994,-0.0098,-0.0165,0.0220,
0.497928,-0.3291,0.8612,0.4002,0.0330,-0.0024,0.0202,
0.598549,-0.3244,0.8600,0.3853,-0.0104,-0.0189,0.0073,
0.699467,-0.3244,0.8592,0.3936,-0.0049,0.0055,0.0000,
0.801839,-0.3230,0.8675,0.3990,-0.0183,-0.0367,-0.0061,
0.902133,-0.3235,0.8575,0.3843,-0.0079,0.0098,0.0024,
1.003261,-0.3259,0.8578,0.4026,-0.0666,-0.0501,-0.0250,
1.102457,-0.3391,0.8597,0.4197,-0.0024,-0.0006,0.0024,
1.203349,-0.3320,0.8590,0.4043,-0.0623,-0.0086,-0.0049,
1.304078,-0.3227,0.8524,0.4136,-0.0550,-0.0159,-0.0067,
1.404184,-0.3305,0.8514,0.4183,-0.0648,-0.0507,-0.0122,
1.505226,-0.3337,0.8487,0.4266,-0.0538,0.0159,0.0018,
1.606638,-0.3203,0.8416,0.4334,-0.0996,-0.0177,-0.0079,
1.706094,-0.3196,0.8377,0.4534,-0.0305,0.0079,-0.0049,
1.804991,-0.3450,0.8389,0.4600,-0.0128,-0.0208,-0.0079,
