
time,gFx,gFy,gFz,wx,wy,wz,
0.097340,-0.3840,0.6244,0.7070,-0.0195,0.0385,-0.0153,
0.197290,-0.3853,0.6318,0.6753,0.0189,0.0171,-0.0031,
0.298284,-0.3916,0.6274,0.6836,0.0275,0.0269,-0.0073,
0.400378,-0.3833,0.6315,0.6701,-0.0024,-0.0006,-0.0067,
0.497977,-0.3872,0.6308,0.6953,0.0195,-0.0116,0.0086,
0.598377,-0.3816,0.6310,0.6628,0.0409,0.0342,0.0018,
0.698913,-0.4212,0.6367,0.6726,-0.0904,0.0550,0.0293,
0.801533,-0.3904,0.6303,0.6821,-0.0489,0.0886,0.0318,
0.901725,-0.4043,0.6247,0.6921,-0.0476,0.0806,0.0214,
1.002231,-0.4151,0.6259,0.6640,-0.0788,0.0819,0.0305,
1.102656,-0.4082,0.6237,0.7195,-0.0696,-0.0134,0.0544,
1.203078,-0.3902,0.6115,0.6848,0.0000,0.0208,0.0299,
1.302948,-0.4060,0.6157,0.6865,-0.0110,-0.0159,-0.0073,
1.403025,-0.4124,0.6169,0.6833,0.0220,-0.0250,-0.0073,
1.503146,-0.4016,0.6127,0.6863,0.1106,-0.0629,-0.0342,
1.603400,-0.4195,0.6364,0.6630,0.0495,-0.0299,-0.0208,
1.703745,-0.4036,0.6257,0.6640,-0.0409,0.0299,0.0354,
1.804861,-0.3887,0.6252,0.7009,-0.0476,0.0024,-0.0171,
1.905336,-0.4031,0.6171,0.6907,0.0470,-0.0037,-0.0086,
2.005981,-0.3992,0.6259,0.6838,-0.0067,-0.0568,-0.0214,
2.106986,-0.4026,0.6279,0.6674,0.0195,-0.0189,-0.0134,
2.207605,-0.3887,0.6242,0.6801,-0.0079,-0.0580,-0.0012,
2.307776,-0.4009,0.6284,0.6723,-0.0324,-0.0140,0.0165,
2.408433,-0.3902,0.6244,0.6823,0.0006,0.0067,0.0189,
2.509960,-0.3970,0.6262,0.6777,-0.0024,0.0018,-0.0116,
2.611038,-0.3968,0.6208,0.6853,-0.0031,0.0220,0.0086,
2.711505,-0.3921,0.6193,0.6845,0.0000,-0.0018,0.0037,
2.811249,-0.3936,0.6198,0.6907,-0.0012,0.0092,0.0049,
2.911468,-0.3946,0.6196,0.6836,0.0061,0.0073,0.0049,
3.012337,-0.3992,0.6208,0.6838,-0.0073,-0.0153,0.0140,
3.112733,-0.3665,0.6110,0.6806,-0.0171,-0.0580,0.0299,
3.213315,-0.3767,0.6188,0.7090,0.0220,0.0061,0.0079,
3.313612,-0.3684,0.6164,0.6694,-0.0116,0.1240,-0.0092,
3.412792,-0.3616,0.6139,0.6926,0.1381,0.0489,0.0373,
