
time,gFx,gFy,gFz,wx,wy,wz,
0.096336,-0.0770,0.8079,0.5895,0.0147,0.1289,-0.0507,
0.196363,-0.1170,0.8160,0.5385,0.0580,0.1533,-0.0757,
0.296896,-0.1368,0.8228,0.6237,-0.2004,0.0428,0.0330,
0.397032,-0.0899,0.7889,0.5651,0.0953,0.0159,0.0672,
0.496982,-0.1295,0.8204,0.5697,-0.0470,-0.0250,-0.0147,
0.597938,-0.1488,0.8135,0.5648,-0.0006,0.0086,-0.0232,
0.697779,-0.1397,0.8096,0.6056,-0.0195,-0.0324,-0.0134,
0.801331,-0.0843,0.8123,0.5604,0.0837,-0.0428,0.0238,
0.901193,-0.1031,0.8131,0.5836,-0.0666,-0.0434,-0.0299,
1.003168,-0.1246,0.8179,0.5680,-0.0134,0.0116,-0.0147,
1.103995,-0.1266,0.8106,0.5910,-0.0110,-0.0293,0.0012,
1.204372,-0.1349,0.8113,0.5834,0.0153,-0.0421,0.0098,
1.302525,-0.1244,0.8131,0.5778,0.0263,-0.0415,0.0287,
1.402664,-0.1021,0.8052,0.5761,-0.0232,-0.0031,0.0147,
1.504410,-0.1092,0.8118,0.5851,-0.0104,0.0000,0.0049,
1.604850,-0.1173,0.8089,0.5905,-0.0764,-0.0134,-0.0147,
1.704687,-0.1253,0.8128,0.5910,-0.0385,-0.0055,-0.0061,
1.805394,-0.1224,0.7999,0.5800,-0.1045,-0.0538,0.0104,
1.906520,-0.1073,0.7930,0.6423,-0.1179,-0.0812,-0.0110,
2.007899,-0.0975,0.7952,0.5995,0.0244,0.0806,-0.0061,
2.106597,-0.1256,0.7911,0.6538,0.0208,-0.0428,0.0031,
