
time,gFx,gFy,gFz,wx,wy,wz,
0.097642,-0.1031,0.5348,0.8409,-0.0238,0.0880,0.0428,
0.197650,-0.1200,0.5289,0.8626,0.0116,0.0385,0.0550,
0.297951,-0.1112,0.5321,0.8592,0.0263,0.0312,0.0360,
0.398195,-0.1231,0.5370,0.8517,0.0018,0.0385,0.0250,
0.500701,-0.1141,0.5385,0.8411,0.0018,0.0110,0.0128,
0.600677,-0.1136,0.5360,0.8458,0.0006,-0.0024,-0.0012,
0.700987,-0.1168,0.5380,0.8480,0.0055,-0.0043,-0.0037,
0.801054,-0.1185,0.5372,0.8495,0.0055,0.0031,-0.0037,
0.901475,-0.1112,0.5365,0.8460,0.0043,-0.0147,-0.0092,
1.002123,-0.1212,0.5455,0.8385,-0.0067,-0.0134,-0.0116,
1.101629,-0.1148,0.5341,0.8509,-0.0024,0.0006,-0.0049,
1.202781,-0.1182,0.5385,0.8458,-0.0018,0.0061,-0.0037,
1.304032,-0.1136,0.5372,0.8497,0.0195,-0.0037,-0.0079,
1.404671,-0.1192,0.5387,0.8512,0.0031,-0.0086,0.0043,
1.506075,-0.1204,0.5382,0.8543,0.0110,-0.0122,0.0012,
1.606615,-0.1112,0.5363,0.8543,0.0159,-0.0140,0.0037,
1.707657,-0.1070,0.5360,0.8470,0.0079,-0.0134,-0.0012,
1.808542,-0.1021,0.5350,0.8389,0.0012,0.0055,0.0018,
1.908573,-0.1163,0.5350,0.8468,0.0031,-0.0049,-0.0067,
2.008870,-0.1126,0.5348,0.8482,-0.0031,0.0037,-0.0104,
2.109782,-0.1138,0.5323,0.8526,-0.0104,-0.0165,-0.0183,
2.210460,-0.1092,0.5304,0.8604,0.0360,-0.0605,-0.0562,
2.310811,-0.0799,0.5118,0.8624,-0.1032,-0.1264,-0.1313,
2.411658,-0.1671,0.5646,0.8055,0.0922,-0.0538,-0.0409,
2.511650,-0.1073,0.5231,0.8959,-0.0531,0.0318,0.0122,
2.610737,-0.1158,0.5409,0.8184,-0.0360,0.0134,-0.0073,
