
time,gFx,gFy,gFz,wx,wy,wz,
0.098393,0.8959,0.4200,-0.2387,0.1662,0.1539,0.0709,
0.198302,0.8995,0.3968,-0.2167,0.1778,0.1906,0.0202,
0.298793,0.9054,0.3833,-0.2111,0.0947,0.1466,-0.0024,
0.398921,0.9066,0.3894,-0.2011,0.0195,0.0574,0.0092,
0.499017,0.9066,0.3936,-0.1959,-0.0202,-0.0079,-0.0134,
0.599860,0.9044,0.3946,-0.2042,-0.0098,-0.0238,-0.0140,
0.700191,0.9254,0.3667,-0.2011,0.0715,-0.0098,-0.0446,
0.800281,0.9059,0.3963,-0.2235,-0.0189,-0.0299,-0.0287,
0.900773,0.8907,0.4146,-0.2135,-0.0305,0.0073,-0.0183,
1.001135,0.8988,0.4114,-0.2121,-0.0910,-0.0415,0.0171,
1.101333,0.9044,0.4004,-0.2006,-0.0324,-0.0354,-0.0006,
1.201275,0.9042,0.3955,-0.2152,-0.0043,-0.0177,-0.0049,
1.303396,0.9049,0.4051,-0.2218,-0.0593,-0.0373,-0.0073,
1.404134,0.8890,0.4153,-0.2074,0.0128,-0.0202,-0.0098,
1.504638,0.8881,0.4143,-0.2206,-0.0153,-0.0159,0.0147,
1.605051,0.8859,0.4205,-0.2380,-0.1564,-0.0849,-0.0116,
1.705494,0.9071,0.3931,-0.2123,-0.2291,-0.1619,-0.0605,
1.807468,0.8995,0.4180,-0.1940,-0.0892,-0.0635,-0.0183,
1.908081,0.8695,0.4378,-0.2265,0.0648,0.0232,-0.0421,
2.007177,0.8881,0.4378,-0.2042,-0.0611,-0.0367,0.0312,
