
time,gFx,gFy,gFz,wx,wy,wz,
0.095846,-0.0391,0.4823,0.8780,-0.0134,0.0568,0.0409,
0.195838,-0.0315,0.4686,0.8976,-0.0568,0.0574,0.0110,
0.296390,-0.0276,0.4720,0.8910,-0.0367,0.0458,0.0318,
0.396314,-0.0269,0.4732,0.8922,0.0269,-0.0079,0.0189,
0.496830,-0.0264,0.4698,0.8929,-0.0024,0.0012,0.0367,
0.597547,-0.0335,0.4686,0.9061,-0.0092,0.0043,0.0189,
0.697780,-0.0159,0.4708,0.8900,0.0043,-0.0140,-0.0275,
0.798394,-0.0107,0.4737,0.8724,0.0134,-0.0287,-0.0293,
0.898763,-0.0217,0.4766,0.8756,0.0018,-0.0055,-0.0018,
0.999010,-0.0208,0.4742,0.8910,0.0092,-0.0055,-0.0037,
1.099743,-0.0220,0.4754,0.8910,-0.0067,-0.0067,-0.0104,
1.204185,-0.0252,0.4722,0.8946,-0.0012,-0.0330,0.0031,
1.308181,-0.0232,0.4740,0.8885,0.0006,-0.0159,-0.0098,
1.407388,-0.0247,0.4766,0.8905,0.0092,-0.0293,-0.0067,
1.509442,-0.0176,0.4744,0.8925,-0.0049,-0.0055,-0.0012,
1.610977,-0.0159,0.4747,0.8915,-0.0006,-0.0079,-0.0110,
1.711532,-0.0205,0.4722,0.8925,-0.0049,-0.0073,-0.0073,
1.811683,-0.0195,0.4740,0.8905,-0.0092,0.0012,-0.0055,
1.912051,-0.0195,0.4730,0.8907,-0.0037,0.0055,-0.0024,
2.013017,-0.0237,0.4664,0.9042,0.0195,-0.0299,-0.0055,
2.112869,0.0051,0.4571,0.9010,0.0458,-0.1130,-0.0544,
2.213782,-0.0608,0.5072,0.9074,-0.0257,-0.0244,-0.0574,
2.313267,-0.0300,0.4654,0.9088,-0.0751,0.0391,0.0079,
2.413442,-0.0442,0.4725,0.8766,-0.0214,-0.0012,-0.0195,
